interval_begin,interval_end,interval_id,edge_arrived,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_sampledSeconds
3780.00,3840.00,e_ccb_to_rp4,0,0,23,102165688#1,0,0,25,73.27
3780.00,3840.00,e_ccb_to_rp4,0,0,25,1136268465,13,13,28,165.50
3780.00,3840.00,e_ccb_to_rp4,0,0,31,190876198,1,1,31,78.51
3780.00,3840.00,e_ccb_to_rp4,0,0,29,28000507#1,0,0,29,53.15
3840.00,3900.00,e_ccb_to_rp4,0,0,29,102165688#0,0,0,29,727.80
3840.00,3900.00,e_ccb_to_rp4,0,0,19,102165688#1,0,0,17,47.33
3840.00,3900.00,e_ccb_to_rp4,0,0,17,1136268465,8,8,12,198.61
3840.00,3900.00,e_ccb_to_rp4,0,0,8,190876198,0,0,4,242.87
3840.00,3900.00,e_ccb_to_rp4,0,0,3,28000507#1,0,0,2,115.83
3900.00,3960.00,e_ccb_to_rp4,0,0,20,102165688#0,0,0,3,1324.98
3900.00,3960.00,e_ccb_to_rp4,0,0,3,102165688#1,0,0,2,172.48
3900.00,3960.00,e_ccb_to_rp4,0,0,2,1136268465,0,0,0,595.81
3900.00,3960.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,360.00
3900.00,3960.00,e_ccb_to_rp4,0,0,1,28000507#1,0,0,0,120.67
3960.00,4020.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,3,1728.83
3960.00,4020.00,e_ccb_to_rp4,0,0,2,102165688#1,0,0,4,169.44
3960.00,4020.00,e_ccb_to_rp4,0,0,3,1136268465,3,3,4,584.53
3960.00,4020.00,e_ccb_to_rp4,0,0,3,190876198,0,0,3,335.52
3960.00,4020.00,e_ccb_to_rp4,0,0,2,28000507#1,0,0,2,121.84
4020.00,4080.00,e_ccb_to_rp4,0,0,8,102165688#0,0,0,10,1434.64
4020.00,4080.00,e_ccb_to_rp4,0,0,7,102165688#1,0,0,7,185.48
4020.00,4080.00,e_ccb_to_rp4,0,0,8,1136268465,3,3,7,635.82
4020.00,4080.00,e_ccb_to_rp4,0,0,9,190876198,2,2,8,264.16
4020.00,4080.00,e_ccb_to_rp4,0,0,8,28000507#1,0,0,8,101.68
4080.00,4140.00,e_ccb_to_rp4,0,1,10,102165688#0,0,0,21,1090.21
4080.00,4140.00,e_ccb_to_rp4,0,0,10,102165688#1,0,0,11,85.64
4080.00,4140.00,e_ccb_to_rp4,0,0,11,1136268465,7,7,13,552.57
4080.00,4140.00,e_ccb_to_rp4,0,0,12,190876198,1,1,13,295.64
4080.00,4140.00,e_ccb_to_rp4,0,0,14,28000507#1,0,0,14,104.79
4140.00,4200.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,14,282.81
4140.00,4200.00,e_ccb_to_rp4,0,0,10,102165688#1,0,0,10,79.91
4140.00,4200.00,e_ccb_to_rp4,0,0,11,1136268465,11,11,14,495.77
4140.00,4200.00,e_ccb_to_rp4,0,0,16,190876198,0,0,19,262.24
4140.00,4200.00,e_ccb_to_rp4,0,0,19,28000507#1,0,0,21,100.50
4200.00,4260.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4200.00,4260.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4200.00,4260.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,4,16.28
4200.00,4260.00,e_ccb_to_rp4,0,0,6,190876198,0,0,8,24.03
4200.00,4260.00,e_ccb_to_rp4,0,0,11,28000507#1,0,0,11,17.18
4260.00,4320.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4260.00,4320.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4260.00,4320.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4260.00,4320.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4260.00,4320.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4320.00,4380.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4320.00,4380.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4320.00,4380.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4320.00,4380.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4320.00,4380.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4380.00,4440.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4380.00,4440.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4380.00,4440.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4380.00,4440.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4380.00,4440.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4440.00,4500.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4440.00,4500.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4440.00,4500.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4440.00,4500.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4440.00,4500.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4500.00,4560.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4500.00,4560.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4500.00,4560.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4500.00,4560.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4500.00,4560.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4560.00,4620.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4560.00,4620.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4560.00,4620.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4560.00,4620.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4560.00,4620.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4620.00,4680.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4620.00,4680.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4620.00,4680.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4620.00,4680.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4620.00,4680.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4680.00,4740.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4680.00,4740.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4680.00,4740.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4680.00,4740.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4680.00,4740.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4740.00,4800.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4740.00,4800.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4740.00,4800.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4740.00,4800.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4740.00,4800.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4800.00,4860.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4800.00,4860.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4800.00,4860.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4800.00,4860.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4800.00,4860.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4860.00,4920.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4860.00,4920.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4860.00,4920.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4860.00,4920.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4860.00,4920.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4920.00,4980.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4920.00,4980.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4920.00,4980.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4920.00,4980.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4920.00,4980.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
4980.00,5040.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
4980.00,5040.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
4980.00,5040.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
4980.00,5040.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
4980.00,5040.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
5040.00,5100.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
5040.00,5100.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
5040.00,5100.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
5040.00,5100.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
5040.00,5100.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
5100.00,5160.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
5100.00,5160.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
5100.00,5160.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
5100.00,5160.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
5100.00,5160.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
5160.00,5220.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
5160.00,5220.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
5160.00,5220.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
5160.00,5220.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
5160.00,5220.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
5220.00,5280.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
5220.00,5280.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
5220.00,5280.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
5220.00,5280.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
5220.00,5280.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
5280.00,5340.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
5280.00,5340.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
5280.00,5340.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
5280.00,5340.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
5280.00,5340.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
5340.00,5400.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
5340.00,5400.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
5340.00,5400.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
5340.00,5400.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
5340.00,5400.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
5400.00,5433.00,e_ccb_to_rp4,0,0,0,102165688#0,0,0,0,0.00
5400.00,5433.00,e_ccb_to_rp4,0,0,0,102165688#1,0,0,0,0.00
5400.00,5433.00,e_ccb_to_rp4,0,0,0,1136268465,0,0,0,0.00
5400.00,5433.00,e_ccb_to_rp4,0,0,0,190876198,0,0,0,0.00
5400.00,5433.00,e_ccb_to_rp4,0,0,0,28000507#1,0,0,0,0.00
