interval_begin,interval_end,interval_id,edge_arrived,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_sampledSeconds
2340.00,2400.00,e_rp4_to_rp3,0,0,14,22650422#1,0,0,14,27.46
2340.00,2400.00,e_rp4_to_rp3,0,0,14,22650422#2,0,0,17,143.49
2340.00,2400.00,e_rp4_to_rp3,0,0,14,22650422#3,0,0,14,180.97
2340.00,2400.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,13,24.84
2400.00,2460.00,e_rp4_to_rp3,0,0,20,22650422#0,0,0,19,20.57
2400.00,2460.00,e_rp4_to_rp3,0,0,19,22650422#1,0,0,18,31.83
2400.00,2460.00,e_rp4_to_rp3,0,0,18,22650422#2,0,0,18,184.78
2400.00,2460.00,e_rp4_to_rp3,0,0,17,22650422#3,0,0,12,296.58
2400.00,2460.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,13,26.96
2460.00,2520.00,e_rp4_to_rp3,0,0,12,22650422#0,0,0,13,50.74
2460.00,2520.00,e_rp4_to_rp3,0,0,12,22650422#1,0,0,13,26.90
2460.00,2520.00,e_rp4_to_rp3,1,0,13,22650422#2,0,0,13,128.92
2460.00,2520.00,e_rp4_to_rp3,0,0,12,22650422#3,0,0,12,426.51
2460.00,2520.00,e_rp4_to_rp3,0,0,12,22650422#4,0,0,12,26.63
2520.00,2580.00,e_rp4_to_rp3,0,0,15,22650422#0,0,0,14,22.24
2520.00,2580.00,e_rp4_to_rp3,0,0,15,22650422#1,0,0,15,30.83
2520.00,2580.00,e_rp4_to_rp3,0,0,15,22650422#2,0,0,14,142.84
2520.00,2580.00,e_rp4_to_rp3,0,0,13,22650422#3,0,0,13,326.19
2520.00,2580.00,e_rp4_to_rp3,0,0,12,22650422#4,0,0,12,26.00
2580.00,2640.00,e_rp4_to_rp3,0,0,14,22650422#0,0,0,15,26.08
2580.00,2640.00,e_rp4_to_rp3,0,0,15,22650422#1,0,0,14,26.90
2580.00,2640.00,e_rp4_to_rp3,0,0,14,22650422#2,0,0,14,134.78
2580.00,2640.00,e_rp4_to_rp3,0,0,9,22650422#3,0,0,12,312.91
2580.00,2640.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,13,32.36
2640.00,2700.00,e_rp4_to_rp3,0,0,14,22650422#0,0,0,13,57.48
2640.00,2700.00,e_rp4_to_rp3,0,0,13,22650422#1,0,0,13,28.69
2640.00,2700.00,e_rp4_to_rp3,0,0,13,22650422#2,0,0,14,121.18
2640.00,2700.00,e_rp4_to_rp3,0,0,11,22650422#3,0,0,12,118.77
2640.00,2700.00,e_rp4_to_rp3,1,0,12,22650422#4,0,0,10,27.69
2700.00,2760.00,e_rp4_to_rp3,0,0,15,22650422#0,0,0,16,42.20
2700.00,2760.00,e_rp4_to_rp3,0,0,16,22650422#1,0,0,16,35.10
2700.00,2760.00,e_rp4_to_rp3,0,0,16,22650422#2,0,0,14,163.75
2700.00,2760.00,e_rp4_to_rp3,0,0,14,22650422#3,0,0,12,340.08
2700.00,2760.00,e_rp4_to_rp3,0,0,11,22650422#4,0,0,12,29.30
2760.00,2820.00,e_rp4_to_rp3,0,0,16,22650422#0,0,0,16,24.34
2760.00,2820.00,e_rp4_to_rp3,0,0,15,22650422#1,0,0,15,29.68
2760.00,2820.00,e_rp4_to_rp3,0,0,15,22650422#2,0,0,17,161.16
2760.00,2820.00,e_rp4_to_rp3,0,0,16,22650422#3,0,0,13,488.38
2760.00,2820.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,13,27.14
2820.00,2880.00,e_rp4_to_rp3,0,0,18,22650422#0,0,0,18,19.59
2820.00,2880.00,e_rp4_to_rp3,0,0,18,22650422#1,0,0,19,31.77
2820.00,2880.00,e_rp4_to_rp3,0,0,19,22650422#2,0,0,17,176.13
2820.00,2880.00,e_rp4_to_rp3,0,0,15,22650422#3,0,0,16,499.20
2820.00,2880.00,e_rp4_to_rp3,0,0,16,22650422#4,0,0,16,32.14
2880.00,2940.00,e_rp4_to_rp3,0,0,18,22650422#0,0,0,18,35.12
2880.00,2940.00,e_rp4_to_rp3,0,0,19,22650422#1,0,0,18,35.78
2880.00,2940.00,e_rp4_to_rp3,1,0,18,22650422#2,0,0,17,175.51
2880.00,2940.00,e_rp4_to_rp3,0,0,14,22650422#3,0,0,12,557.46
2880.00,2940.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,13,26.54
2940.00,3000.00,e_rp4_to_rp3,0,0,20,22650422#0,0,0,20,31.07
2940.00,3000.00,e_rp4_to_rp3,0,0,20,22650422#1,0,0,20,38.04
2940.00,3000.00,e_rp4_to_rp3,0,0,20,22650422#2,0,0,17,282.10
2940.00,3000.00,e_rp4_to_rp3,0,0,13,22650422#3,0,0,13,590.93
2940.00,3000.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,12,29.67
3000.00,3060.00,e_rp4_to_rp3,0,0,16,22650422#0,0,0,16,37.03
3000.00,3060.00,e_rp4_to_rp3,0,0,16,22650422#1,0,0,16,35.10
3000.00,3060.00,e_rp4_to_rp3,0,1,16,22650422#2,0,0,15,421.80
3000.00,3060.00,e_rp4_to_rp3,0,0,14,22650422#3,0,0,14,585.30
3000.00,3060.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,14,28.42
3060.00,3120.00,e_rp4_to_rp3,0,0,12,22650422#0,0,0,12,25.81
3060.00,3120.00,e_rp4_to_rp3,0,0,12,22650422#1,0,0,12,22.26
3060.00,3120.00,e_rp4_to_rp3,0,0,12,22650422#2,0,0,15,441.29
3060.00,3120.00,e_rp4_to_rp3,0,0,13,22650422#3,0,0,12,595.74
3060.00,3120.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,13,26.26
3120.00,3180.00,e_rp4_to_rp3,0,0,19,22650422#0,0,0,19,28.34
3120.00,3180.00,e_rp4_to_rp3,0,0,19,22650422#1,0,0,20,40.45
3120.00,3180.00,e_rp4_to_rp3,0,1,20,22650422#2,0,0,16,511.92
3120.00,3180.00,e_rp4_to_rp3,0,0,11,22650422#3,0,0,11,625.52
3120.00,3180.00,e_rp4_to_rp3,0,0,11,22650422#4,0,0,11,26.27
3180.00,3240.00,e_rp4_to_rp3,0,0,10,22650422#0,0,0,10,14.17
3180.00,3240.00,e_rp4_to_rp3,0,0,10,22650422#1,0,0,10,23.70
3180.00,3240.00,e_rp4_to_rp3,0,0,10,22650422#2,0,0,12,671.19
3180.00,3240.00,e_rp4_to_rp3,0,0,11,22650422#3,0,0,11,623.58
3180.00,3240.00,e_rp4_to_rp3,0,0,11,22650422#4,0,0,10,23.97
3240.00,3300.00,e_rp4_to_rp3,0,0,2,22650422#0,0,0,2,7.38
3240.00,3300.00,e_rp4_to_rp3,0,0,2,22650422#1,0,0,2,4.67
3240.00,3300.00,e_rp4_to_rp3,0,0,2,22650422#2,0,0,8,202.17
3240.00,3300.00,e_rp4_to_rp3,0,0,9,22650422#3,0,0,17,482.56
3240.00,3300.00,e_rp4_to_rp3,0,0,16,22650422#4,0,0,17,37.35
3300.00,3360.00,e_rp4_to_rp3,0,0,11,22650422#0,0,0,11,12.27
3300.00,3360.00,e_rp4_to_rp3,0,0,11,22650422#1,0,0,10,17.82
3300.00,3360.00,e_rp4_to_rp3,0,0,10,22650422#2,0,0,11,109.47
3300.00,3360.00,e_rp4_to_rp3,0,0,10,22650422#3,0,0,10,127.20
3300.00,3360.00,e_rp4_to_rp3,0,0,11,22650422#4,0,0,10,28.09
3360.00,3420.00,e_rp4_to_rp3,0,0,7,22650422#0,0,0,7,28.27
3360.00,3420.00,e_rp4_to_rp3,0,0,7,22650422#1,0,0,8,17.64
3360.00,3420.00,e_rp4_to_rp3,0,0,8,22650422#2,0,0,8,78.02
3360.00,3420.00,e_rp4_to_rp3,0,0,7,22650422#3,0,0,9,74.24
3360.00,3420.00,e_rp4_to_rp3,0,0,8,22650422#4,0,0,9,18.02
3420.00,3480.00,e_rp4_to_rp3,0,0,16,22650422#0,0,0,16,28.01
3420.00,3480.00,e_rp4_to_rp3,0,0,16,22650422#1,0,0,16,30.86
3420.00,3480.00,e_rp4_to_rp3,0,0,15,22650422#2,0,0,15,153.31
3420.00,3480.00,e_rp4_to_rp3,0,0,13,22650422#3,0,0,8,167.78
3420.00,3480.00,e_rp4_to_rp3,0,0,8,22650422#4,0,0,8,20.83
3480.00,3540.00,e_rp4_to_rp3,0,0,20,22650422#0,0,0,20,33.42
3480.00,3540.00,e_rp4_to_rp3,0,0,20,22650422#1,0,0,19,38.28
3480.00,3540.00,e_rp4_to_rp3,0,0,20,22650422#2,0,0,17,190.63
3480.00,3540.00,e_rp4_to_rp3,0,0,14,22650422#3,0,0,13,237.07
3480.00,3540.00,e_rp4_to_rp3,0,0,14,22650422#4,0,0,14,33.84
3540.00,3600.00,e_rp4_to_rp3,0,0,13,22650422#0,0,0,13,41.50
3540.00,3600.00,e_rp4_to_rp3,0,0,12,22650422#1,0,0,13,26.90
3540.00,3600.00,e_rp4_to_rp3,0,0,13,22650422#2,0,0,16,145.89
3540.00,3600.00,e_rp4_to_rp3,0,0,14,22650422#3,0,0,14,365.24
3540.00,3600.00,e_rp4_to_rp3,0,0,14,22650422#4,0,0,14,29.28
3600.00,3660.00,e_rp4_to_rp3,0,0,15,22650422#0,0,0,15,23.18
