interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
960.00,1020.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,2.19,11.29,1.16,0.68,2,3,3,38.62,0.00
960.00,1020.00,629.00,z_rp4_to_rp3_2,604.00,2705.70,379,9.00,9.00,58.05,7,46.80,25,2.69,2.58,28.23,3.72,42.75,2.04,35.60,23.17,11,11,33,1378.59,225.00
1020.00,1080.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.66,12.14,1.24,0.22,1,1,1,12.03,0.00
1020.00,1080.00,248.00,z_rp4_to_rp3_2,235.00,451.04,77,6.00,6.00,30.70,4,43.06,24,1.51,1.43,5.66,0.90,40.14,2.91,28.58,21.82,14,13,36,1296.06,158.00
1080.00,1140.00,2.00,z_rp4_to_rp3_1,2.00,3.96,1,2.00,2.00,3.96,1,3.54,1,2.00,2.00,0.07,0.02,0.89,8.81,6.02,0.28,1,1,1,16.59,1.00
1080.00,1140.00,527.00,z_rp4_to_rp3_2,514.00,2390.52,325,14.00,14.00,70.42,9,48.14,27,2.69,2.62,35.45,4.60,44.31,2.23,33.44,24.13,13,13,36,1432.82,189.00
1140.00,1200.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.17,1,0.00,0.00,0.00,0.00,0.05,4.71,0.62,0.02,1,0,1,0.95,0.00
1140.00,1200.00,272.00,z_rp4_to_rp3_2,232.00,678.86,101,11.00,11.00,53.82,7,43.06,23,1.94,1.66,10.90,1.60,35.28,2.97,30.60,19.25,6,14,29,1142.91,131.00
1200.00,1260.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,6.10,2,0.00,0.00,0.00,0.00,2.34,12.09,2.05,0.65,2,3,3,36.04,0.00
1200.00,1260.00,122.00,z_rp4_to_rp3_2,120.00,234.07,37,4.00,4.00,21.61,3,29.35,16,1.44,1.41,3.65,0.57,26.37,4.34,20.32,14.48,13,14,28,854.50,83.00
1260.00,1320.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.60,13.26,0.89,0.20,1,1,1,11.02,0.00
1260.00,1320.00,430.00,z_rp4_to_rp3_2,425.00,2189.86,304,10.00,10.00,56.28,7,35.57,19,3.44,3.40,28.53,3.75,29.33,3.30,26.52,15.95,13,9,27,945.48,121.00
1320.00,1380.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,2.66,12.45,1.36,0.83,4,4,4,46.92,0.00
1320.00,1380.00,348.00,z_rp4_to_rp3_2,331.00,1143.94,178,8.00,8.00,23.11,3,33.70,18,2.17,2.07,11.94,1.75,30.67,3.08,27.59,16.83,10,15,28,995.53,153.00
1380.00,1440.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,2.29,12.74,1.12,0.72,4,3,4,39.67,0.00
1380.00,1440.00,114.00,z_rp4_to_rp3_2,106.00,493.90,66,9.00,7.00,40.57,5,26.21,14,2.78,2.58,8.15,1.08,21.76,6.17,13.75,12.05,15,16,28,709.15,40.00
1440.00,1500.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.30,14.67,0.20,0.10,0,1,1,5.38,0.00
1440.00,1500.00,59.00,z_rp4_to_rp3_2,52.00,81.10,14,5.00,3.00,22.34,3,26.21,15,1.44,1.27,1.35,0.23,21.79,5.86,14.85,12.05,15,16,27,708.22,38.00
1500.00,1560.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
1500.00,1560.00,31.00,z_rp4_to_rp3_2,30.00,19.10,4,2.00,2.00,5.00,1,20.59,11,1.15,1.11,0.32,0.07,15.48,7.14,9.58,8.73,14,15,25,507.86,26.00
1560.00,1620.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,1.84,12.66,1.43,0.58,3,2,3,32.06,0.00
1560.00,1620.00,70.00,z_rp4_to_rp3_2,69.00,189.79,32,5.00,5.00,21.28,3,20.59,11,1.84,1.81,2.94,0.48,16.30,6.65,12.85,9.17,11,15,21,535.74,37.00
1620.00,1680.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,2.85,12.10,1.00,0.93,4,5,5,50.98,0.00
1620.00,1680.00,32.00,z_rp4_to_rp3_2,31.00,89.64,17,4.00,4.00,13.86,2,13.07,7,2.13,2.07,1.49,0.28,10.26,8.69,6.74,5.80,11,11,17,338.54,14.00
1680.00,1740.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.55,14.51,1.60,0.18,1,1,1,10.07,0.00
1680.00,1740.00,33.00,z_rp4_to_rp3_2,33.00,108.59,20,6.00,6.00,20.13,3,11.23,6,2.54,2.54,1.53,0.27,7.96,8.36,7.34,4.57,8,10,14,264.00,13.00
1740.00,1800.00,1.00,z_rp4_to_rp3_1,1.00,0.00,0,1.00,1.00,0.00,0,7.09,2,1.00,1.00,0.00,0.00,2.26,11.05,2.83,0.72,3,3,3,39.64,1.00
1740.00,1800.00,12.00,z_rp4_to_rp3_2,12.00,37.30,9,9.00,9.00,4.15,1,15.82,9,4.00,4.00,0.62,0.15,8.80,11.29,3.18,5.12,14,10,18,291.81,3.00
1800.00,1860.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,1.39,12.81,0.74,0.43,3,3,3,24.03,0.00
1800.00,1860.00,44.00,z_rp4_to_rp3_2,44.00,101.00,19,3.00,3.00,13.89,2,18.11,10,1.76,1.76,1.68,0.32,14.76,8.76,8.01,8.32,15,14,23,482.78,25.00
1860.00,1920.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,1.41,11.46,1.02,0.47,2,2,2,25.49,0.00
1860.00,1920.00,85.00,z_rp4_to_rp3_2,85.00,315.56,51,7.00,7.00,27.84,4,17.80,10,2.50,2.50,5.12,0.82,14.42,6.52,12.01,8.13,11,12,20,473.49,34.00
1920.00,1980.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
1920.00,1980.00,118.00,z_rp4_to_rp3_2,118.00,628.55,84,8.00,8.00,48.19,5,20.59,12,3.47,3.47,10.48,1.40,17.27,6.44,13.38,9.60,14,12,22,561.98,34.00
1980.00,2040.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.10,7.85,0.68,0.03,1,0,1,1.51,0.00
1980.00,2040.00,102.00,z_rp4_to_rp3_2,101.00,361.31,59,7.00,7.00,32.96,3,19.55,11,2.37,2.35,5.09,0.78,16.86,5.98,14.51,9.40,11,12,21,552.67,42.00
2040.00,2100.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,6.80,2,0.00,0.00,0.00,0.00,2.06,11.86,1.16,0.63,2,3,3,35.94,0.00
2040.00,2100.00,56.00,z_rp4_to_rp3_2,49.00,100.81,21,10.00,10.00,12.60,2,19.51,11,1.81,1.58,1.47,0.30,14.84,7.60,9.40,8.23,14,14,23,479.00,28.00
2100.00,2160.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
2100.00,2160.00,57.00,z_rp4_to_rp3_2,52.00,152.29,32,13.00,13.00,12.61,2,16.85,9,2.59,2.36,1.92,0.38,13.76,7.39,9.67,7.77,13,13,22,452.48,20.00
2160.00,2220.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,1.77,12.47,1.35,0.57,3,2,3,30.96,0.00
2160.00,2220.00,35.00,z_rp4_to_rp3_2,35.00,80.45,16,4.00,4.00,12.61,2,19.93,11,1.84,1.84,1.34,0.27,16.68,8.06,8.42,9.13,16,15,25,531.56,19.00
2220.00,2280.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.18,13.97,0.23,0.07,0,1,1,3.72,0.00
2220.00,2280.00,33.00,z_rp4_to_rp3_2,27.00,22.67,4,4.00,3.00,12.67,2,20.59,11,1.27,1.04,0.38,0.07,13.18,6.45,12.39,7.43,8,14,18,433.12,23.00
2280.00,2340.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,10.63,3,0.00,0.00,0.00,0.00,2.87,11.47,2.12,0.92,4,4,4,50.96,0.00
2280.00,2340.00,6.00,z_rp4_to_rp3_2,6.00,20.72,5,6.00,6.00,4.15,1,13.10,8,6.00,6.00,0.35,0.08,9.64,11.45,3.03,5.57,15,12,19,317.52,1.00
2340.00,2400.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,2.06,11.97,1.16,0.67,3,3,3,36.61,0.00
2340.00,2400.00,25.00,z_rp4_to_rp3_2,25.00,55.89,10,4.00,4.00,14.02,2,13.76,8,1.67,1.67,0.93,0.17,11.13,9.53,6.57,6.38,11,13,18,367.54,15.00
2400.00,2460.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.65,12.59,1.51,0.20,1,1,1,11.60,0.00
2400.00,2460.00,53.00,z_rp4_to_rp3_2,47.00,72.64,14,4.00,4.00,12.64,2,22.43,12,1.51,1.34,1.21,0.23,17.05,7.95,9.14,9.50,19,13,24,552.43,33.00
2460.00,2520.00,1.00,z_rp4_to_rp3_1,1.00,0.00,0,1.00,1.00,0.00,0,3.54,1,1.00,1.00,0.00,0.00,1.67,9.77,2.93,0.52,2,2,2,29.50,1.00
2460.00,2520.00,150.00,z_rp4_to_rp3_2,146.00,455.48,80,17.00,17.00,21.57,3,24.34,14,2.17,2.12,6.69,1.13,19.33,4.98,19.22,10.72,10,12,21,633.67,66.00
2520.00,2580.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,5.92,2,0.00,0.00,0.00,0.00,1.51,10.46,1.59,0.35,3,1,3,18.76,0.00
2520.00,2580.00,103.00,z_rp4_to_rp3_2,89.00,401.07,59,6.00,6.00,38.22,5,20.44,11,2.94,2.54,6.68,0.98,16.30,6.72,13.17,9.05,12,12,21,530.24,30.00
2580.00,2640.00,2.00,z_rp4_to_rp3_1,2.00,4.16,1,2.00,2.00,4.16,1,12.12,3,2.00,2.00,0.07,0.02,4.05,11.07,2.27,1.23,4,5,6,69.30,1.00
2580.00,2640.00,137.00,z_rp4_to_rp3_2,119.00,527.08,78,7.00,7.00,29.38,4,16.85,9,2.98,2.59,8.24,1.20,14.27,5.70,14.30,7.93,10,12,19,466.37,41.00
2640.00,2700.00,12.00,z_rp4_to_rp3_1,12.00,45.84,11,12.00,12.00,4.17,1,3.54,1,12.00,12.00,0.76,0.18,1.70,6.40,7.98,0.57,1,2,2,32.72,1.00
2640.00,2700.00,35.00,z_rp4_to_rp3_2,34.00,171.33,25,16.00,16.00,25.23,2,13.81,8,3.50,3.40,2.86,0.42,9.64,9.64,5.23,5.65,13,12,20,322.25,9.00
2700.00,2760.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.73,11.44,1.14,0.23,1,1,1,12.77,0.00
2700.00,2760.00,114.00,z_rp4_to_rp3_2,104.00,443.31,63,11.00,6.00,25.23,3,20.59,12,2.65,2.42,6.89,0.93,18.29,6.37,14.71,10.23,14,12,22,599.03,41.00
2760.00,2820.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
2760.00,2820.00,131.00,z_rp4_to_rp3_2,130.00,314.05,52,4.00,4.00,22.97,3,25.76,14,1.66,1.65,5.07,0.83,22.70,5.54,16.63,12.55,16,13,26,736.41,78.00
2820.00,2880.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,1.95,12.69,1.31,0.62,3,3,3,34.53,0.00
2820.00,2880.00,60.00,z_rp4_to_rp3_2,59.00,10.00,2,2.00,2.00,5.00,1,26.21,14,1.03,1.02,0.17,0.03,22.55,5.61,15.15,12.43,15,16,28,731.06,57.00
2880.00,2940.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,2,0.00,0.00,0.00,0.00,2.65,12.62,1.07,0.82,4,4,4,46.32,0.00
2880.00,2940.00,177.00,z_rp4_to_rp3_2,175.00,628.14,96,7.00,7.00,30.50,4,27.71,15,2.19,2.16,8.38,1.20,24.37,4.61,20.29,13.45,14,13,26,791.39,79.00
2940.00,3000.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,2.01,12.21,1.71,0.63,3,3,3,35.88,0.00
2940.00,3000.00,224.00,z_rp4_to_rp3_2,224.00,817.05,122,7.00,7.00,32.12,4,33.70,18,2.20,2.20,12.16,1.77,29.30,4.27,21.50,16.08,17,12,30,948.01,102.00
3000.00,3060.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.77,10.90,1.07,0.23,1,1,1,13.40,0.00
3000.00,3060.00,180.00,z_rp4_to_rp3_2,176.00,258.06,46,4.00,4.00,14.20,2,39.31,21,1.36,1.33,3.37,0.58,34.16,3.49,24.28,18.77,16,14,34,1108.37,130.00
3060.00,3120.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,1.29,12.98,1.24,0.42,2,2,2,22.52,0.00
3060.00,3120.00,290.00,z_rp4_to_rp3_2,284.00,941.64,140,10.00,10.00,100.51,4,37.44,20,1.96,1.92,10.08,1.38,34.21,2.93,28.86,18.68,10,13,30,1107.46,144.00
3120.00,3180.00,1.00,z_rp4_to_rp3_1,1.00,0.00,0,1.00,1.00,0.00,0,11.16,3,1.00,1.00,0.00,0.00,3.98,11.35,2.70,1.15,5,5,5,64.52,1.00
3120.00,3180.00,471.00,z_rp4_to_rp3_2,456.00,1827.29,272,8.00,8.00,41.09,5,41.18,22,2.48,2.40,17.56,2.40,36.72,2.81,29.33,19.93,15,10,32,1183.17,184.00
3180.00,3240.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.61,13.07,1.04,0.22,1,1,1,11.18,0.00
3180.00,3240.00,515.00,z_rp4_to_rp3_2,508.00,1524.43,235,7.00,7.00,40.66,5,46.80,26,1.85,1.83,16.02,2.28,42.28,2.14,37.14,22.87,9,11,31,1361.83,273.00
3240.00,3300.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3240.00,3300.00,202.00,z_rp4_to_rp3_2,192.00,488.12,81,5.00,5.00,22.11,3,37.44,20,1.74,1.66,5.41,0.83,23.08,3.06,26.57,12.75,2,17,22,755.20,111.00
3300.00,3360.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.12,7.00,1.00,0.05,1,0,1,2.05,0.00
3300.00,3360.00,17.00,z_rp4_to_rp3_2,17.00,95.62,12,5.00,5.00,25.22,2,14.98,8,3.40,3.40,1.59,0.20,9.03,9.50,6.24,5.08,10,10,15,296.07,5.00
3360.00,3420.00,3.00,z_rp4_to_rp3_1,3.00,9.16,2,3.00,3.00,5.00,1,3.54,1,3.00,3.00,0.15,0.03,2.06,11.20,3.17,0.65,2,2,3,36.30,1.00
3360.00,3420.00,13.00,z_rp4_to_rp3_2,13.00,29.04,7,7.00,7.00,4.15,1,8.51,5,2.17,2.17,0.48,0.12,5.33,9.61,4.44,3.17,5,9,10,181.07,6.00
3420.00,3480.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.76,13.38,0.52,0.28,2,2,3,13.99,0.00
3420.00,3480.00,41.00,z_rp4_to_rp3_2,41.00,157.71,23,5.00,5.00,32.77,3,16.85,10,2.28,2.28,2.63,0.38,11.84,8.73,8.51,6.63,14,8,15,386.57,18.00
3480.00,3540.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,1.53,11.31,0.79,0.48,2,2,3,26.77,0.00
3480.00,3540.00,37.00,z_rp4_to_rp3_2,33.00,65.82,10,4.00,4.00,25.12,2,21.73,12,1.48,1.32,1.10,0.17,15.51,8.05,7.98,8.72,18,13,25,507.63,23.00
3540.00,3600.00,1.00,z_rp4_to_rp3_1,1.00,0.00,0,1.00,1.00,0.00,0,7.09,2,1.00,1.00,0.00,0.00,2.09,10.88,2.49,0.67,2,3,3,37.14,1.00
3540.00,3600.00,90.00,z_rp4_to_rp3_2,83.00,255.46,45,7.00,7.00,21.64,3,22.71,13,2.19,2.02,3.90,0.67,17.56,6.03,13.65,9.87,11,14,23,576.59,38.00
3600.00,3660.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.69,12.15,1.50,0.22,1,1,1,12.02,0.00
3600.00,3660.00,67.00,z_rp4_to_rp3_2,53.00,218.50,36,8.00,5.00,22.02,3,16.85,9,3.19,2.52,3.20,0.50,14.64,7.84,8.37,8.27,14,16,23,481.67,17.00
3660.00,3720.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,1.07,12.67,1.14,0.33,2,1,2,18.34,0.00
3660.00,3720.00,9.00,z_rp4_to_rp3_2,9.00,0.00,0,1.00,1.00,0.00,0,20.59,12,1.00,1.00,0.00,0.00,16.06,9.76,5.70,9.12,20,16,27,524.00,9.00
3720.00,3780.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.09,2,0.00,0.00,0.00,0.00,1.58,12.31,0.78,0.52,2,3,3,28.58,0.00
3720.00,3780.00,97.00,z_rp4_to_rp3_2,97.00,135.59,24,3.00,3.00,13.93,2,35.50,19,1.33,1.33,2.26,0.40,27.18,5.68,15.44,14.65,22,15,33,859.58,73.00
3780.00,3840.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3780.00,3840.00,66.00,z_rp4_to_rp3_2,63.00,23.67,6,4.00,4.00,5.00,1,41.18,23,1.10,1.05,0.39,0.10,38.19,3.75,26.30,20.87,16,16,34,1234.29,57.00
