interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
3540.00,3600.00,195.00,z_r2pn_to_rp1_0,167.00,1083.31,151,13.00,13.00,76.25,10,30.21,13,7.80,6.68,16.53,2.30,13.55,5.06,13.16,6.10,6,14,19,360.63,16.00
3540.00,3600.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,15.71,3,0.00,0.00,0.00,0.00,4.86,9.67,1.11,0.85,9,10,10,44.52,0.00
3600.00,3660.00,223.00,z_r2pn_to_rp1_0,221.00,1548.96,223,32.00,32.00,43.66,6,15.76,7,15.93,15.79,25.65,3.68,12.77,3.73,24.46,5.77,6,5,11,341.98,14.00
3600.00,3660.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,15.71,3,0.00,0.00,0.00,0.00,4.50,10.49,1.04,0.68,7,5,7,35.55,0.00
3660.00,3720.00,86.00,z_r2pn_to_rp1_0,29.00,173.33,25,21.00,4.00,23.82,3,13.43,6,9.55,3.22,2.31,0.33,4.02,8.77,4.96,2.03,5,9,11,113.01,4.00
3660.00,3720.00,6.00,z_r2pn_to_rp1_1,6.00,10.00,2,2.00,2.00,5.00,1,23.57,3,1.50,1.50,0.17,0.03,5.01,5.23,5.25,0.75,3,5,5,42.35,4.00
3720.00,3780.00,17.00,z_r2pn_to_rp1_0,17.00,72.51,15,13.00,13.00,5.00,1,6.75,3,8.50,8.50,1.21,0.25,2.71,11.68,4.95,1.27,3,4,5,72.69,2.00
3720.00,3780.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3780.00,3840.00,29.00,z_r2pn_to_rp1_0,29.00,192.15,28,29.00,29.00,6.90,1,10.80,4,29.00,29.00,3.20,0.47,4.56,9.84,8.38,1.77,4,5,5,102.08,1.00
3780.00,3840.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,11.15,1,0.00,0.00,0.00,0.00,0.77,10.85,0.29,0.13,3,3,3,6.05,0.00
3840.00,3900.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,2.25,1,0.00,0.00,0.00,0.00,0.50,16.08,0.53,0.25,2,2,2,13.77,0.00
3840.00,3900.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,7.86,1,0.00,0.00,0.00,0.00,0.92,10.46,0.48,0.13,2,2,2,7.11,0.00
3900.00,3960.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3900.00,3960.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3960.00,4020.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3960.00,4020.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4020.00,4080.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4020.00,4080.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4080.00,4140.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4080.00,4140.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4140.00,4200.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4140.00,4200.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4200.00,4260.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4200.00,4260.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4260.00,4320.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4260.00,4320.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4320.00,4380.00,2.00,z_r2pn_to_rp1_0,2.00,4.94,1,2.00,2.00,4.94,1,2.25,1,2.00,2.00,0.08,0.02,0.62,13.11,4.41,0.30,1,1,1,17.32,1.00
4320.00,4380.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4380.00,4440.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,2.25,1,0.00,0.00,0.00,0.00,0.42,19.00,0.87,0.22,1,1,1,11.95,0.00
4380.00,4440.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4800.00,4860.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4800.00,4860.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4860.00,4920.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4860.00,4920.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4920.00,4980.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4920.00,4980.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4980.00,5040.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4980.00,5040.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5040.00,5100.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5040.00,5100.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5100.00,5160.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5100.00,5160.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5160.00,5220.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5160.00,5220.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5220.00,5280.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5220.00,5280.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_r2pn_to_rp1_0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_r2pn_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
