interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
3660.00,3720.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.77,4,0.00,0.00,0.00,0.00,3.80,12.23,0.87,2.13,11,11,13,119.33,0.00
3660.00,3720.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,2.95,12.49,1.15,1.60,5,4,6,94.05,0.00
3720.00,3780.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,6.32,4,0.00,0.00,0.00,0.00,4.34,12.31,0.83,2.42,18,18,20,135.18,0.00
3720.00,3780.00,1.00,z_rp2_to_rp3_2,1.00,0.00,0,1.00,1.00,0.00,0,9.72,6,1.00,1.00,0.00,0.00,6.43,11.74,1.77,3.55,13,10,15,206.46,1.00
3780.00,3840.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,10.44,7,0.00,0.00,0.00,0.00,6.77,12.38,0.89,3.77,22,21,24,212.85,0.00
3780.00,3840.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,13.56,7,0.00,0.00,0.00,0.00,7.07,11.55,1.68,3.92,13,15,18,228.90,0.00
3840.00,3900.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.77,4,0.00,0.00,0.00,0.00,3.90,12.38,0.85,2.25,13,15,16,123.62,0.00
3840.00,3900.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,7.77,4,0.00,0.00,0.00,0.00,3.72,11.90,0.99,2.00,8,8,11,119.44,0.00
3900.00,3960.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,11.65,6,0.00,0.00,0.00,0.00,4.57,12.18,0.99,2.57,17,17,18,142.90,0.00
3900.00,3960.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,9.72,5,0.00,0.00,0.00,0.00,5.31,12.45,1.78,2.97,10,12,13,173.07,0.00
3960.00,4020.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.89,5,0.00,0.00,0.00,0.00,3.16,12.86,0.71,1.80,19,17,20,99.20,0.00
3960.00,4020.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,11.66,6,0.00,0.00,0.00,0.00,5.18,12.16,1.29,2.78,13,10,14,165.30,0.00
4020.00,4080.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,11.65,6,0.00,0.00,0.00,0.00,6.34,12.46,0.92,3.52,19,20,22,199.99,0.00
4020.00,4080.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,10.71,6,0.00,0.00,0.00,0.00,6.39,12.23,1.29,3.57,12,14,16,208.19,0.00
4080.00,4140.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.77,5,0.00,0.00,0.00,0.00,4.92,12.58,0.77,2.80,21,21,23,154.87,0.00
4080.00,4140.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,11.66,6,0.00,0.00,0.00,0.00,6.33,12.19,1.55,3.45,14,12,16,203.33,0.00
4140.00,4200.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,11.65,7,0.00,0.00,0.00,0.00,5.95,12.01,0.97,3.30,22,21,24,184.30,0.00
4140.00,4200.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,11.66,6,0.00,0.00,0.00,0.00,7.75,12.13,1.33,4.30,16,15,20,251.98,0.00
4200.00,4260.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,11.65,6,0.00,0.00,0.00,0.00,6.42,11.59,1.04,3.58,24,24,27,200.45,0.00
4200.00,4260.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,11.66,6,0.00,0.00,0.00,0.00,7.11,12.04,1.26,3.95,17,16,22,230.11,0.00
4260.00,4320.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,9.71,5,0.00,0.00,0.00,0.00,6.66,11.52,1.27,3.72,20,19,23,206.47,0.00
4260.00,4320.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,13.60,7,0.00,0.00,0.00,0.00,6.64,12.65,1.42,3.73,12,13,18,216.78,0.00
4320.00,4380.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,7.77,5,0.00,0.00,0.00,0.00,3.40,12.25,0.86,1.90,9,13,13,107.59,0.00
4320.00,4380.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,9.72,5,0.00,0.00,0.00,0.00,4.61,11.61,1.96,2.63,7,12,12,151.50,0.00
4380.00,4440.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.88,2,0.00,0.00,0.00,0.00,0.96,14.13,0.40,0.55,7,5,7,30.13,0.00
4380.00,4440.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,1.98,11.97,1.53,1.05,3,3,3,62.08,0.00
4440.00,4500.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,5.82,3,0.00,0.00,0.00,0.00,1.76,11.99,0.83,1.05,6,8,8,58.59,0.00
4440.00,4500.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,1.94,1,0.00,0.00,0.00,0.00,1.26,12.61,1.55,0.65,2,2,2,39.00,0.00
4500.00,4560.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.88,2,0.00,0.00,0.00,0.00,0.86,11.84,0.46,0.55,8,8,8,28.82,0.00
4500.00,4560.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,2.07,12.75,1.11,1.07,4,3,4,64.00,0.00
4560.00,4620.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,5.83,4,0.00,0.00,0.00,0.00,2.18,12.65,0.53,1.28,12,11,12,70.23,0.00
4560.00,4620.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,5.83,3,0.00,0.00,0.00,0.00,3.11,12.56,1.21,1.62,5,4,6,96.92,0.00
4620.00,4680.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.03,2,0.00,0.00,0.00,0.00,1.03,12.06,0.36,0.65,8,8,9,35.15,0.00
4620.00,4680.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,5.83,3,0.00,0.00,0.00,0.00,2.30,12.53,1.18,1.22,3,5,5,72.01,0.00
4680.00,4740.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,1.94,1,0.00,0.00,0.00,0.00,0.52,10.76,0.56,0.37,5,6,6,18.32,0.00
4680.00,4740.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,5.83,3,0.00,0.00,0.00,0.00,1.72,13.47,1.41,0.90,3,3,3,53.97,0.00
4740.00,4800.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.88,2,0.00,0.00,0.00,0.00,0.85,10.72,0.24,0.53,9,8,9,27.21,0.00
4740.00,4800.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,2.49,12.42,0.93,1.28,5,3,5,77.00,0.00
4800.00,4860.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,5.82,3,0.00,0.00,0.00,0.00,1.10,11.59,0.39,0.65,8,7,9,34.68,0.00
4800.00,4860.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,2.38,11.75,0.94,1.28,4,4,6,75.26,0.00
4860.00,4920.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.88,3,0.00,0.00,0.00,0.00,1.28,12.28,0.49,0.78,5,7,7,43.25,0.00
4860.00,4920.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,1.85,12.95,0.80,0.98,2,3,4,58.06,0.00
4920.00,4980.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,5.69,3,0.00,0.00,0.00,0.00,1.29,12.75,0.49,0.80,8,7,8,41.86,0.00
4920.00,4980.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,2.14,11.77,1.23,1.10,3,3,4,66.00,0.00
4980.00,5040.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.88,2,0.00,0.00,0.00,0.00,0.24,10.61,0.25,0.18,5,6,6,8.40,0.00
4980.00,5040.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,5.83,3,0.00,0.00,0.00,0.00,1.65,12.64,0.85,0.87,4,2,5,51.96,0.00
5040.00,5100.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.88,3,0.00,0.00,0.00,0.00,1.13,11.10,0.48,0.65,10,8,10,35.47,0.00
5040.00,5100.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,5.83,3,0.00,0.00,0.00,0.00,4.00,12.13,1.67,2.18,5,8,8,128.18,0.00
5100.00,5160.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,5.82,3,0.00,0.00,0.00,0.00,1.33,10.88,0.72,0.80,7,8,9,43.44,0.00
5100.00,5160.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,5.83,3,0.00,0.00,0.00,0.00,2.30,12.23,1.27,1.18,4,2,4,71.00,0.00
5160.00,5220.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.88,2,0.00,0.00,0.00,0.00,1.21,12.30,0.41,0.77,10,11,11,40.37,0.00
5160.00,5220.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,5.83,3,0.00,0.00,0.00,0.00,3.15,12.12,1.15,1.68,6,6,8,99.87,0.00
5220.00,5280.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,1.28,1,0.00,0.00,0.00,0.00,0.02,8.70,0.16,0.03,1,1,1,1.38,0.00
5220.00,5280.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,3.89,2,0.00,0.00,0.00,0.00,1.23,10.44,3.84,0.67,0,2,2,39.01,0.00
5280.00,5340.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp2_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp2_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
