interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
300.00,360.00,35.00,z_rp3_to_rp4_1,35.00,155.65,27,9.00,9.00,12.77,2,12.66,7,4.38,4.38,2.59,0.45,7.61,9.43,4.87,4.38,11,12,17,251.01,8.00
300.00,360.00,8.00,z_rp3_to_rp4_2,8.00,24.88,5,5.00,5.00,5.00,1,4.52,2,2.67,2.67,0.41,0.08,2.59,9.84,4.72,1.28,3,3,4,76.34,3.00
360.00,420.00,5.00,z_rp3_to_rp4_1,5.00,10.00,2,1.00,1.00,5.00,1,9.34,6,1.00,1.00,0.17,0.03,5.68,10.34,3.07,3.25,11,13,16,185.94,6.00
360.00,420.00,1.00,z_rp3_to_rp4_2,1.00,0.00,0,1.00,1.00,0.00,0,5.61,3,1.00,1.00,0.00,0.00,2.58,10.68,2.76,1.43,4,3,5,84.70,1.00
420.00,480.00,56.00,z_rp3_to_rp4_1,56.00,285.88,47,14.00,14.00,21.39,3,16.76,9,5.09,5.09,4.76,0.78,9.79,8.65,6.61,5.58,16,17,19,320.83,13.00
420.00,480.00,106.00,z_rp3_to_rp4_2,106.00,797.44,102,34.00,34.00,32.32,4,11.22,7,26.50,26.50,13.29,1.70,6.80,6.02,14.38,3.80,7,7,9,225.10,4.00
480.00,540.00,18.00,z_rp3_to_rp4_1,16.00,72.73,12,5.00,5.00,17.34,2,14.90,8,3.60,3.20,1.21,0.20,9.08,10.65,2.70,5.23,21,16,23,299.41,4.00
480.00,540.00,24.00,z_rp3_to_rp4_2,24.00,107.51,19,9.00,9.00,12.50,2,9.35,5,4.80,4.80,1.71,0.30,5.80,9.69,6.28,3.20,6,5,8,190.11,5.00
540.00,600.00,12.00,z_rp3_to_rp4_1,12.00,20.00,4,2.00,2.00,5.00,1,13.04,7,1.50,1.50,0.33,0.07,9.30,10.09,4.21,5.30,12,15,19,306.94,8.00
540.00,600.00,16.00,z_rp3_to_rp4_2,16.00,65.14,12,6.00,6.00,12.73,2,5.61,3,4.00,4.00,1.09,0.20,3.61,8.81,4.42,2.02,5,6,8,118.49,4.00
600.00,660.00,37.00,z_rp3_to_rp4_1,37.00,154.98,28,8.00,8.00,12.61,2,13.70,8,4.11,4.11,2.58,0.47,8.24,9.46,3.81,4.65,18,15,22,268.30,10.00
600.00,660.00,14.00,z_rp3_to_rp4_2,12.00,48.37,10,9.00,7.00,4.88,1,9.35,5,2.33,2.00,0.81,0.17,4.37,10.01,4.03,2.43,8,5,10,144.76,6.00
660.00,720.00,104.00,z_rp3_to_rp4_1,94.00,494.31,73,9.00,6.00,29.27,4,20.01,11,4.52,4.09,8.24,1.22,16.28,7.98,8.20,9.15,20,17,27,532.69,21.00
660.00,720.00,51.00,z_rp3_to_rp4_2,50.00,306.58,41,13.00,13.00,19.85,3,9.28,5,5.10,5.00,5.11,0.68,4.42,6.70,9.59,2.53,3,8,8,149.05,9.00
720.00,780.00,15.00,z_rp3_to_rp4_1,15.00,67.18,12,8.00,8.00,17.31,2,18.63,10,2.50,2.50,1.12,0.20,8.63,9.50,4.84,4.92,10,17,20,285.67,9.00
720.00,780.00,8.00,z_rp3_to_rp4_2,8.00,19.49,4,4.00,4.00,5.00,1,8.26,4,2.00,2.00,0.32,0.07,2.54,9.44,2.98,1.42,8,5,8,82.56,4.00
780.00,840.00,3.00,z_rp3_to_rp4_1,3.00,10.00,2,3.00,3.00,5.00,1,11.18,6,3.00,3.00,0.17,0.03,5.46,11.14,1.57,2.98,15,12,18,167.35,2.00
780.00,840.00,17.00,z_rp3_to_rp4_2,17.00,53.78,11,7.00,7.00,5.00,1,8.26,5,2.83,2.83,0.90,0.18,5.29,9.96,3.76,2.88,8,8,11,170.57,6.00
840.00,900.00,17.00,z_rp3_to_rp4_1,17.00,137.59,24,9.00,9.00,12.57,2,11.18,6,5.67,5.67,2.29,0.40,5.92,8.37,4.29,3.43,10,13,16,195.43,6.00
840.00,900.00,13.00,z_rp3_to_rp4_2,6.00,20.00,4,7.00,5.00,5.00,1,5.61,4,4.33,2.00,0.33,0.07,3.15,9.07,3.05,1.80,6,6,9,105.35,2.00
900.00,960.00,4.00,z_rp3_to_rp4_1,1.00,0.00,0,3.00,1.00,0.00,0,8.09,5,2.00,0.50,0.00,0.00,5.50,10.57,1.84,3.23,15,15,18,183.22,1.00
900.00,960.00,9.00,z_rp3_to_rp4_2,9.00,29.24,6,6.00,6.00,5.00,1,5.61,3,3.00,3.00,0.49,0.10,4.54,11.14,3.39,2.52,6,7,9,149.07,3.00
960.00,1020.00,12.00,z_rp3_to_rp4_1,12.00,57.55,11,3.00,3.00,12.55,2,15.29,9,2.00,2.00,0.96,0.18,7.84,9.95,3.50,4.42,16,11,19,256.11,7.00
960.00,1020.00,17.00,z_rp3_to_rp4_2,17.00,72.51,15,15.00,15.00,4.88,1,3.74,2,8.50,8.50,1.21,0.25,2.36,8.54,4.63,1.35,4,6,6,79.97,2.00
1020.00,1080.00,62.00,z_rp3_to_rp4_1,62.00,259.28,41,6.00,6.00,23.39,3,14.12,8,2.95,2.95,4.24,0.67,11.47,8.01,6.94,6.20,13,14,21,359.68,21.00
1020.00,1080.00,6.00,z_rp3_to_rp4_2,6.00,25.00,5,6.00,6.00,5.00,1,9.35,5,6.00,6.00,0.42,0.08,3.41,10.82,3.95,1.90,5,4,5,111.65,1.00
1080.00,1140.00,84.00,z_rp3_to_rp4_1,81.00,467.18,75,21.00,21.00,28.88,4,12.99,7,8.40,8.10,7.79,1.25,8.17,6.80,7.28,4.58,12,13,19,267.99,10.00
1080.00,1140.00,34.00,z_rp3_to_rp4_2,34.00,297.73,49,29.00,29.00,12.65,2,9.35,5,11.33,11.33,4.96,0.82,4.04,7.23,8.14,2.20,7,5,8,131.15,4.00
1140.00,1200.00,377.00,z_rp3_to_rp4_1,369.00,2550.88,356,54.00,54.00,74.69,10,26.08,14,17.14,16.77,42.20,5.87,18.75,3.90,20.63,10.17,15,9,21,603.49,24.00
1140.00,1200.00,308.00,z_rp3_to_rp4_2,275.00,1867.43,267,46.00,46.00,50.05,7,14.96,8,30.80,27.50,31.12,4.45,12.07,2.68,31.13,6.52,7,4,10,389.80,8.00
1200.00,1260.00,355.00,z_rp3_to_rp4_1,212.00,1371.14,188,34.00,23.00,50.06,7,20.49,12,9.10,5.43,22.18,3.02,16.42,4.53,15.01,9.12,12,13,24,537.98,35.00
1200.00,1260.00,258.00,z_rp3_to_rp4_2,254.00,1838.84,241,35.00,35.00,47.40,6,14.89,8,18.43,18.14,30.65,4.02,11.51,2.45,25.64,6.25,6,4,12,373.28,13.00
1260.00,1320.00,390.00,z_rp3_to_rp4_1,290.00,1755.15,251,31.00,18.00,58.29,8,24.21,13,8.30,6.17,27.44,3.88,19.89,4.81,18.19,10.95,12,12,23,646.79,40.00
1260.00,1320.00,428.00,z_rp3_to_rp4_2,254.00,1773.53,237,43.00,18.00,54.92,7,16.76,9,17.83,10.58,29.49,3.90,11.41,1.82,32.82,6.33,2,6,10,377.76,17.00
1320.00,1380.00,412.00,z_rp3_to_rp4_1,380.00,2661.33,361,36.00,36.00,93.92,12,27.94,15,8.24,7.60,42.55,5.68,22.80,3.12,26.00,12.45,11,12,22,738.92,46.00
1320.00,1380.00,287.00,z_rp3_to_rp4_2,283.00,1935.52,266,39.00,37.00,54.82,7,14.96,9,15.11,14.89,32.09,4.40,12.09,1.65,31.45,6.62,7,7,11,394.41,17.00
1380.00,1440.00,188.00,z_rp3_to_rp4_1,187.00,1040.60,149,13.00,13.00,42.73,6,18.57,10,4.37,4.35,17.01,2.42,14.69,4.71,15.86,8.23,10,14,20,484.46,44.00
1380.00,1440.00,3.00,z_rp3_to_rp4_2,3.00,4.89,1,2.00,2.00,4.89,1,6.78,4,1.50,1.50,0.08,0.02,1.95,8.43,2.95,1.18,4,6,8,67.91,2.00
1440.00,1500.00,65.00,z_rp3_to_rp4_1,59.00,368.60,50,9.00,9.00,39.83,5,17.52,9,4.06,3.69,6.14,0.83,11.59,8.81,5.96,6.27,15,13,21,362.53,15.00
1440.00,1500.00,26.00,z_rp3_to_rp4_2,25.00,114.94,22,16.00,16.00,17.31,2,5.61,3,6.50,6.25,1.92,0.37,3.87,8.02,6.65,2.17,4,4,6,128.69,3.00
1500.00,1560.00,241.00,z_rp3_to_rp4_1,209.00,1409.23,200,19.00,19.00,54.85,7,21.38,12,7.53,6.53,23.24,3.28,17.14,5.04,13.91,9.40,17,15,25,553.88,29.00
1500.00,1560.00,165.00,z_rp3_to_rp4_2,162.00,1399.81,184,37.00,37.00,42.45,6,11.15,6,12.69,12.46,23.17,3.03,8.77,2.63,28.70,4.72,6,2,8,283.00,13.00
1560.00,1620.00,73.00,z_rp3_to_rp4_1,72.00,298.93,48,16.00,16.00,28.02,4,19.44,11,2.35,2.32,4.90,0.78,15.40,7.13,11.21,8.63,12,16,22,504.65,33.00
1560.00,1620.00,178.00,z_rp3_to_rp4_2,114.00,769.71,109,26.00,18.00,42.34,6,12.50,7,16.18,10.36,12.83,1.82,6.01,3.52,10.64,3.43,8,10,14,200.73,5.00
1620.00,1680.00,54.00,z_rp3_to_rp4_1,52.00,279.35,40,7.00,7.00,32.54,4,12.99,7,3.86,3.71,4.66,0.67,6.84,7.39,6.92,3.90,9,11,15,224.70,14.00
1620.00,1680.00,70.00,z_rp3_to_rp4_2,66.00,366.64,53,11.00,11.00,24.99,3,8.48,5,5.00,4.71,6.11,0.88,5.30,5.84,12.67,3.00,4,7,8,176.60,13.00
1680.00,1740.00,152.00,z_rp3_to_rp4_1,152.00,1155.17,151,23.00,23.00,44.68,6,20.23,11,10.13,10.13,19.25,2.52,12.76,6.02,13.65,6.57,12,8,16,386.52,17.00
1680.00,1740.00,92.00,z_rp3_to_rp4_2,92.00,548.62,85,53.00,53.00,40.01,5,11.15,6,13.14,13.14,8.98,1.38,4.90,4.64,18.65,2.65,5,1,6,158.71,7.00
1740.00,1800.00,134.00,z_rp3_to_rp4_1,83.00,472.46,75,15.00,13.00,41.91,5,17.55,9,7.05,4.37,7.79,1.23,11.06,7.04,8.25,6.15,13,17,21,358.44,17.00
1740.00,1800.00,121.00,z_rp3_to_rp4_2,33.00,178.58,29,54.00,6.00,39.78,5,9.28,5,13.44,3.67,2.98,0.48,3.36,5.14,5.48,2.00,8,11,13,116.76,4.00
1800.00,1860.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,9.88,6,0.00,0.00,0.00,0.00,6.51,11.64,2.49,3.82,10,13,14,216.83,0.00
1800.00,1860.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,3,0.00,0.00,0.00,0.00,2.05,11.96,1.79,1.18,2,3,4,68.46,0.00
1860.00,1920.00,27.00,z_rp3_to_rp4_1,27.00,155.51,22,10.00,10.00,23.80,3,11.96,6,5.40,5.40,2.59,0.37,7.18,9.67,4.07,3.77,14,12,15,218.41,5.00
1860.00,1920.00,22.00,z_rp3_to_rp4_2,22.00,94.70,17,9.00,9.00,12.52,2,5.61,3,4.40,4.40,1.58,0.28,3.07,7.61,5.95,1.68,5,3,6,100.30,5.00
1920.00,1980.00,16.00,z_rp3_to_rp4_1,16.00,80.35,14,9.00,9.00,7.10,1,13.87,8,8.00,8.00,1.34,0.23,7.82,10.56,2.83,4.25,15,11,18,241.95,2.00
1920.00,1980.00,24.00,z_rp3_to_rp4_2,21.00,88.50,16,6.00,6.00,13.72,2,9.35,5,4.00,3.50,1.48,0.27,4.32,10.06,4.58,2.38,6,4,9,141.37,5.00
1980.00,2040.00,82.00,z_rp3_to_rp4_1,82.00,507.17,76,12.00,12.00,32.63,4,15.68,8,5.47,5.47,8.45,1.27,11.05,7.58,8.55,6.12,12,13,19,359.90,17.00
1980.00,2040.00,20.00,z_rp3_to_rp4_2,16.00,56.85,11,5.00,5.00,12.33,2,7.48,5,3.33,2.67,0.95,0.18,3.47,8.37,4.17,2.02,5,8,10,118.16,5.00
2040.00,2100.00,48.00,z_rp3_to_rp4_1,40.00,206.27,35,9.00,7.00,20.07,3,14.90,8,4.36,3.64,3.44,0.58,11.20,9.64,5.01,6.37,17,17,23,365.73,11.00
2040.00,2100.00,2.00,z_rp3_to_rp4_2,2.00,5.00,1,2.00,2.00,5.00,1,5.61,3,2.00,2.00,0.08,0.02,3.18,10.31,1.94,1.82,5,5,7,105.61,1.00
2100.00,2160.00,41.00,z_rp3_to_rp4_1,38.00,222.49,32,10.00,10.00,24.85,3,16.15,9,4.55,4.22,3.71,0.53,10.01,8.82,5.60,5.67,14,16,20,327.72,9.00
2100.00,2160.00,13.00,z_rp3_to_rp4_2,13.00,69.35,11,5.00,5.00,17.29,2,7.48,4,3.25,3.25,1.16,0.18,3.80,8.65,5.55,2.15,5,6,7,126.62,5.00
2160.00,2220.00,14.00,z_rp3_to_rp4_1,14.00,68.76,12,4.00,4.00,13.29,2,13.99,8,2.80,2.80,1.15,0.20,7.93,10.65,2.71,4.60,17,15,21,259.84,6.00
2160.00,2220.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,7.48,4,0.00,0.00,0.00,0.00,2.69,11.52,1.34,1.55,7,7,8,89.56,0.00
2220.00,2280.00,147.00,z_rp3_to_rp4_1,147.00,1067.22,144,27.00,27.00,42.68,6,17.50,10,9.19,9.19,17.46,2.33,13.16,6.73,10.78,7.27,14,11,20,425.10,19.00
2220.00,2280.00,113.00,z_rp3_to_rp4_2,113.00,836.28,107,32.00,32.00,32.29,4,9.28,5,18.83,18.83,13.94,1.78,5.12,3.00,21.71,2.78,5,1,6,166.35,6.00
2280.00,2340.00,126.00,z_rp3_to_rp4_1,61.00,339.23,51,21.00,10.00,35.04,5,21.59,12,8.40,4.07,5.65,0.85,13.26,7.38,8.52,7.43,13,17,22,432.96,10.00
2280.00,2340.00,179.00,z_rp3_to_rp4_2,73.00,513.38,70,41.00,16.00,39.82,5,9.28,5,25.57,10.43,8.56,1.17,4.09,3.56,10.02,2.35,5,9,10,137.30,3.00
2340.00,2400.00,71.00,z_rp3_to_rp4_1,71.00,426.43,65,16.00,16.00,35.06,5,20.49,11,6.45,6.45,7.11,1.08,15.77,8.69,7.52,8.82,21,18,26,514.03,12.00
2340.00,2400.00,24.00,z_rp3_to_rp4_2,24.00,108.84,22,16.00,16.00,5.00,1,7.41,4,12.00,12.00,1.81,0.37,2.64,8.14,5.86,1.47,5,2,6,86.46,2.00
2400.00,2460.00,95.00,z_rp3_to_rp4_1,79.00,351.81,56,9.00,6.00,27.57,4,18.76,11,3.52,2.92,5.61,0.88,11.26,7.30,7.42,6.48,16,20,24,374.41,23.00
2400.00,2460.00,31.00,z_rp3_to_rp4_2,23.00,81.02,16,13.00,5.00,12.54,2,9.28,5,3.88,2.88,1.35,0.27,6.39,9.42,5.34,3.57,8,9,12,210.28,7.00
2460.00,2520.00,3.00,z_rp3_to_rp4_1,2.00,5.00,1,2.00,2.00,5.00,1,9.31,5,1.50,1.00,0.08,0.02,4.71,10.55,2.80,2.70,9,8,13,155.09,1.00
2460.00,2520.00,10.00,z_rp3_to_rp4_2,5.00,14.49,3,8.00,3.00,4.83,1,5.55,3,3.33,1.67,0.24,0.05,1.09,8.36,3.35,0.65,1,3,4,37.58,2.00
2520.00,2580.00,22.00,z_rp3_to_rp4_1,22.00,131.85,20,6.00,6.00,17.31,2,16.76,9,2.75,2.75,2.20,0.33,11.49,10.03,5.46,6.53,15,15,20,379.63,9.00
2520.00,2580.00,5.00,z_rp3_to_rp4_2,5.00,14.53,3,4.00,4.00,4.87,1,3.74,2,2.50,2.50,0.24,0.05,0.95,8.87,3.21,0.53,2,2,3,31.63,2.00
2580.00,2640.00,34.00,z_rp3_to_rp4_1,27.00,145.16,25,9.00,9.00,12.58,2,14.90,8,5.67,4.50,2.42,0.42,9.15,9.92,3.45,5.23,18,19,23,300.47,5.00
2580.00,2640.00,14.00,z_rp3_to_rp4_2,14.00,53.49,11,9.00,9.00,5.00,1,9.35,5,4.67,4.67,0.89,0.18,4.24,9.99,4.00,2.40,7,6,8,141.07,3.00
2640.00,2700.00,41.00,z_rp3_to_rp4_1,40.00,186.88,31,5.00,5.00,24.84,3,18.63,10,2.41,2.35,3.11,0.52,13.97,8.75,6.48,7.75,20,15,24,454.79,20.00
2640.00,2700.00,79.00,z_rp3_to_rp4_2,76.00,575.22,72,26.00,26.00,24.79,3,7.41,4,15.80,15.20,9.59,1.20,4.67,4.99,10.71,2.63,7,7,9,156.14,4.00
2700.00,2760.00,23.00,z_rp3_to_rp4_1,23.00,84.98,15,5.00,5.00,14.04,2,14.90,9,2.88,2.88,1.42,0.25,10.44,9.33,4.62,5.88,15,20,24,335.42,8.00
2700.00,2760.00,2.00,z_rp3_to_rp4_2,2.00,5.00,1,2.00,2.00,5.00,1,7.48,4,2.00,2.00,0.08,0.02,3.09,11.21,2.15,1.72,5,3,7,100.69,1.00
2760.00,2820.00,26.00,z_rp3_to_rp4_1,26.00,193.69,33,8.00,8.00,20.01,3,15.68,8,3.25,3.25,3.23,0.55,10.67,9.53,4.76,5.93,19,18,23,342.33,10.00
2760.00,2820.00,24.00,z_rp3_to_rp4_2,24.00,127.38,20,15.00,15.00,17.28,2,11.15,6,6.00,6.00,2.12,0.33,4.52,8.97,4.16,2.62,7,10,11,152.33,4.00
2820.00,2880.00,15.00,z_rp3_to_rp4_1,15.00,34.56,7,3.00,3.00,5.00,1,13.01,7,1.88,1.88,0.58,0.12,8.98,9.95,3.08,5.20,18,17,23,294.58,8.00
2820.00,2880.00,13.00,z_rp3_to_rp4_2,13.00,52.54,10,7.00,7.00,12.54,2,9.35,5,4.33,4.33,0.88,0.17,6.02,10.53,4.86,3.33,7,6,8,197.41,3.00
2880.00,2940.00,30.00,z_rp3_to_rp4_1,30.00,108.07,19,4.00,4.00,12.77,2,13.04,8,2.73,2.73,1.80,0.32,8.47,9.00,5.61,4.82,10,14,16,279.40,12.00
2880.00,2940.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,1.38,11.38,1.41,0.83,4,4,6,47.85,0.00
2940.00,3000.00,14.00,z_rp3_to_rp4_1,12.00,39.92,8,5.00,4.00,5.00,1,13.04,7,2.80,2.40,0.67,0.13,6.21,10.89,4.07,3.58,9,10,11,205.17,4.00
2940.00,3000.00,1.00,z_rp3_to_rp4_2,1.00,0.00,0,1.00,1.00,0.00,0,5.61,3,1.00,1.00,0.00,0.00,2.82,11.38,2.76,1.58,3,4,5,92.85,1.00
3000.00,3060.00,7.00,z_rp3_to_rp4_1,7.00,14.68,3,4.00,4.00,4.92,1,10.19,6,1.75,1.75,0.24,0.05,6.34,10.97,2.60,3.65,16,13,17,208.02,4.00
3000.00,3060.00,3.00,z_rp3_to_rp4_2,3.00,5.00,1,2.00,2.00,5.00,1,7.48,4,1.50,1.50,0.08,0.02,2.49,11.51,1.95,1.40,6,6,7,83.01,2.00
3060.00,3120.00,12.00,z_rp3_to_rp4_1,12.00,42.54,8,3.00,3.00,12.54,2,13.82,8,1.71,1.71,0.71,0.13,10.12,10.05,4.01,5.53,16,16,20,318.73,7.00
3060.00,3120.00,21.00,z_rp3_to_rp4_2,21.00,85.00,17,13.00,13.00,5.00,1,7.48,4,5.25,5.25,1.42,0.28,4.45,9.01,7.04,2.52,6,5,7,149.01,4.00
3120.00,3180.00,4.00,z_rp3_to_rp4_1,4.00,27.51,5,2.00,2.00,12.51,2,9.31,5,1.33,1.33,0.46,0.08,5.01,10.21,2.13,2.92,14,13,18,164.12,4.00
3120.00,3180.00,2.00,z_rp3_to_rp4_2,2.00,5.00,1,2.00,2.00,5.00,1,7.48,4,2.00,2.00,0.08,0.02,2.95,10.45,1.94,1.67,7,5,9,97.34,1.00
3180.00,3240.00,130.00,z_rp3_to_rp4_1,129.00,929.90,138,31.00,31.00,35.66,5,14.58,8,11.82,11.73,15.50,2.30,10.86,5.92,12.21,6.00,11,9,16,351.44,12.00
3180.00,3240.00,88.00,z_rp3_to_rp4_2,88.00,499.44,79,32.00,32.00,20.02,3,11.22,6,9.78,9.78,8.32,1.32,6.44,6.08,15.23,3.53,4,4,8,209.83,9.00
3240.00,3300.00,474.00,z_rp3_to_rp4_1,374.00,2572.37,357,74.00,46.00,72.56,9,29.75,16,14.36,11.33,38.03,5.25,21.35,4.18,23.89,11.55,13,4,20,685.07,32.00
3240.00,3300.00,398.00,z_rp3_to_rp4_2,326.00,2265.28,322,92.00,60.00,50.01,7,13.09,7,56.86,46.57,37.75,5.37,10.19,0.00,46.70,5.45,3,0,7,327.00,4.00
3300.00,3360.00,789.00,z_rp3_to_rp4_1,737.00,5006.78,675,32.00,32.00,110.36,15,37.25,21,9.07,8.47,67.67,9.00,33.09,2.22,29.82,18.03,14,10,30,1072.60,82.00
3300.00,3360.00,855.00,z_rp3_to_rp4_2,457.00,3097.90,429,107.00,23.00,65.99,9,19.81,11,24.43,13.06,48.86,6.73,17.54,1.20,43.00,9.47,5,3,12,566.92,28.00
3360.00,3420.00,1144.00,z_rp3_to_rp4_1,1052.00,7269.07,977,37.00,37.00,155.10,20,48.38,26,9.69,8.91,83.01,11.00,43.11,1.36,35.65,23.30,15,10,35,1388.21,109.00
3360.00,3420.00,796.00,z_rp3_to_rp4_2,641.00,4487.90,607,37.00,26.00,95.12,13,29.85,16,18.51,14.91,66.93,9.05,23.96,1.10,41.62,12.85,8,1,17,770.75,34.00
3420.00,3480.00,961.00,z_rp3_to_rp4_1,807.00,5041.08,688,20.00,20.00,116.58,15,48.58,27,6.24,5.24,67.62,9.03,44.60,1.84,31.18,24.27,15,17,40,1444.78,135.00
3420.00,3480.00,801.00,z_rp3_to_rp4_2,690.00,4959.08,665,39.00,39.00,122.48,16,31.72,17,20.54,17.69,81.62,10.92,26.95,1.20,37.78,14.57,5,7,21,870.96,25.00
3480.00,3540.00,914.00,z_rp3_to_rp4_1,810.00,4913.08,666,19.00,18.00,121.34,15,44.70,25,5.34,4.74,63.91,8.35,41.30,1.74,32.35,22.45,13,16,36,1336.40,164.00
3480.00,3540.00,483.00,z_rp3_to_rp4_2,301.00,1830.50,258,29.00,19.00,88.47,12,27.76,15,8.78,5.47,29.84,4.18,19.36,2.74,24.94,10.60,6,12,20,630.84,44.00
3540.00,3600.00,908.00,z_rp3_to_rp4_1,776.00,5051.67,678,24.00,22.00,124.53,16,44.70,24,7.83,6.69,63.81,8.37,38.93,2.10,29.43,21.22,16,16,36,1260.00,103.00
3540.00,3600.00,224.00,z_rp3_to_rp4_2,209.00,1212.31,181,15.00,15.00,43.36,6,18.56,10,6.59,6.15,18.78,2.77,12.22,3.04,22.10,6.67,6,8,14,396.81,30.00
3600.00,3660.00,812.00,z_rp3_to_rp4_1,788.00,4881.30,659,21.00,21.00,119.01,15,40.98,22,5.64,5.47,59.63,7.80,37.27,1.86,32.52,20.15,12,10,32,1202.96,138.00
3600.00,3660.00,182.00,z_rp3_to_rp4_2,168.00,1045.38,156,35.00,35.00,49.86,7,14.89,8,11.38,10.50,17.42,2.60,9.53,3.88,18.54,5.20,6,4,12,310.11,12.00
3660.00,3720.00,565.00,z_rp3_to_rp4_1,384.00,2709.65,362,35.00,30.00,125.88,16,43.92,25,10.66,7.25,34.12,4.55,29.77,3.23,22.87,16.47,10,23,32,973.42,38.00
3660.00,3720.00,229.00,z_rp3_to_rp4_2,102.00,714.84,100,43.00,17.00,57.34,8,15.94,9,25.44,11.33,11.91,1.67,6.58,4.39,11.55,3.80,5,12,13,221.75,2.00
3720.00,3780.00,5.00,z_rp3_to_rp4_1,5.00,9.75,2,3.00,3.00,4.88,1,14.90,9,1.67,1.67,0.16,0.03,5.33,9.86,3.17,3.13,6,13,15,179.34,3.00
3720.00,3780.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,1.87,1,0.00,0.00,0.00,0.00,1.26,11.74,1.07,0.72,2,2,3,42.19,0.00
3780.00,3840.00,108.00,z_rp3_to_rp4_1,108.00,782.47,116,33.00,33.00,42.64,6,18.63,10,12.00,12.00,12.46,1.83,10.62,7.24,10.62,5.83,13,6,15,341.40,11.00
3780.00,3840.00,48.00,z_rp3_to_rp4_2,48.00,327.82,45,27.00,27.00,24.82,3,11.15,6,16.00,16.00,5.46,0.75,3.81,6.88,8.22,2.08,6,1,7,123.84,3.00
