interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
780.00,840.00,408.00,z_rp5_to_rp4_1,357.00,2036.84,284,18.00,15.00,69.37,9,42.23,19,4.16,3.64,26.10,3.50,32.02,2.99,22.42,14.52,12,19,30,862.64,96.00
780.00,840.00,239.00,z_rp5_to_rp4_2,232.00,1490.53,209,13.00,13.00,49.75,6,18.02,8,6.64,6.44,23.90,3.25,13.79,1.63,23.92,6.38,8,9,14,380.85,37.00
840.00,900.00,138.00,z_rp5_to_rp4_1,134.00,756.73,108,9.00,9.00,51.54,7,29.30,14,3.00,2.91,11.69,1.63,22.06,4.47,14.74,10.18,16,20,27,598.15,47.00
840.00,900.00,24.00,z_rp5_to_rp4_2,22.00,89.10,14,4.00,4.00,24.67,3,9.01,5,2.67,2.44,1.48,0.23,4.70,6.33,6.06,2.27,7,8,12,132.18,8.00
900.00,960.00,199.00,z_rp5_to_rp4_1,194.00,993.67,146,7.00,7.00,40.34,5,28.82,13,3.55,3.46,14.64,2.12,21.84,5.19,12.86,10.12,21,17,28,593.93,55.00
900.00,960.00,23.00,z_rp5_to_rp4_2,23.00,87.29,18,7.00,7.00,21.93,2,11.26,5,2.88,2.88,1.45,0.27,5.34,7.32,5.50,2.60,8,9,12,152.61,9.00
960.00,1020.00,118.00,z_rp5_to_rp4_1,108.00,474.20,74,5.00,5.00,29.25,4,29.30,13,2.81,2.57,7.57,1.17,21.54,6.25,10.70,10.05,19,23,30,585.64,39.00
960.00,1020.00,1.00,z_rp5_to_rp4_2,1.00,0.00,0,1.00,1.00,0.00,0,9.01,4,1.00,1.00,0.00,0.00,2.63,9.89,2.29,1.33,7,8,10,75.82,2.00
1020.00,1080.00,51.00,z_rp5_to_rp4_1,45.00,146.47,26,5.00,5.00,27.35,4,21.43,10,2.04,1.80,2.36,0.42,17.38,7.22,9.33,8.10,17,17,24,473.44,25.00
1020.00,1080.00,16.00,z_rp5_to_rp4_2,16.00,68.75,14,13.00,13.00,5.00,1,6.76,3,8.00,8.00,1.15,0.23,2.71,7.30,4.25,1.33,6,7,8,77.08,2.00
1080.00,1140.00,90.00,z_rp5_to_rp4_1,89.00,591.67,86,18.00,18.00,57.57,8,29.30,13,6.00,5.93,9.28,1.33,16.07,7.74,6.96,7.42,19,14,26,432.51,15.00
1080.00,1140.00,34.00,z_rp5_to_rp4_2,34.00,258.03,30,19.00,19.00,19.64,2,7.71,3,8.50,8.50,4.30,0.50,3.91,6.37,7.71,1.55,5,3,6,91.71,4.00
1140.00,1200.00,263.00,z_rp5_to_rp4_1,241.00,1378.51,194,13.00,13.00,67.59,9,38.26,17,4.61,4.23,19.17,2.65,33.17,4.33,16.51,15.03,25,20,37,888.57,54.00
1140.00,1200.00,249.00,z_rp5_to_rp4_2,228.00,1490.63,203,42.00,24.00,63.43,8,18.97,8,9.22,8.44,24.68,3.35,13.66,2.26,26.57,5.92,8,5,11,352.85,25.00
1200.00,1260.00,483.00,z_rp5_to_rp4_1,428.00,2699.30,370,22.00,22.00,84.87,11,40.57,19,5.19,4.60,39.17,5.22,35.34,3.04,19.81,16.02,20,21,37,945.55,90.00
1200.00,1260.00,268.00,z_rp5_to_rp4_2,227.00,1488.32,210,21.00,21.00,59.53,8,23.48,10,10.72,9.08,24.72,3.48,17.02,3.02,18.53,7.62,13,11,19,452.23,21.00
1260.00,1320.00,657.00,z_rp5_to_rp4_1,643.00,3862.88,536,20.00,20.00,89.82,12,51.72,23,5.30,5.18,49.22,6.65,44.55,2.14,27.09,20.02,21,14,37,1190.42,122.00
1260.00,1320.00,516.00,z_rp5_to_rp4_2,515.00,3618.43,483,45.00,45.00,99.60,13,30.40,14,15.64,15.61,59.81,7.95,25.18,0.90,35.69,10.85,9,4,17,649.10,32.00
1320.00,1380.00,412.00,z_rp5_to_rp4_1,375.00,1709.14,248,10.00,10.00,45.71,6,51.61,23,2.88,2.62,18.75,2.58,43.06,2.73,23.68,19.52,16,19,39,1159.17,132.00
1320.00,1380.00,752.00,z_rp5_to_rp4_2,388.00,2493.67,338,46.00,18.00,91.88,12,30.23,14,12.13,6.26,37.15,4.97,26.42,2.42,27.89,11.92,8,10,21,709.51,50.00
1380.00,1440.00,520.00,z_rp5_to_rp4_1,502.00,3021.13,416,13.00,13.00,75.38,10,49.60,23,4.64,4.48,40.70,5.47,44.34,2.43,25.74,20.22,18,21,38,1197.23,112.00
1380.00,1440.00,392.00,z_rp5_to_rp4_2,329.00,2096.31,295,15.00,14.00,86.30,11,27.04,12,8.00,6.71,31.90,4.43,22.87,2.36,25.65,10.53,9,13,20,625.12,40.00
1440.00,1500.00,585.00,z_rp5_to_rp4_1,574.00,3610.00,488,18.00,18.00,97.38,13,44.93,20,6.36,6.24,46.02,6.13,39.59,2.32,27.29,17.80,15,13,32,1058.48,92.00
1440.00,1500.00,145.00,z_rp5_to_rp4_2,140.00,812.96,114,15.00,15.00,38.92,4,18.02,8,5.18,5.00,13.22,1.83,12.46,4.02,14.85,5.70,9,9,16,339.25,26.00
1500.00,1560.00,529.00,z_rp5_to_rp4_1,404.00,2578.34,355,20.00,16.00,89.69,12,42.82,20,8.14,6.21,41.83,5.73,36.48,2.73,23.55,16.65,14,21,33,984.07,53.00
1500.00,1560.00,176.00,z_rp5_to_rp4_2,165.00,1096.08,153,16.00,14.00,44.43,6,18.02,8,10.35,9.71,17.60,2.43,12.46,3.89,18.41,5.75,6,11,13,340.24,12.00
1560.00,1620.00,336.00,z_rp5_to_rp4_1,334.00,2033.31,292,25.00,25.00,87.26,12,33.66,15,6.72,6.68,32.39,4.58,24.07,3.32,19.44,10.87,13,10,25,644.16,50.00
1560.00,1620.00,20.00,z_rp5_to_rp4_2,20.00,85.00,17,15.00,15.00,5.00,1,9.01,4,6.67,6.67,1.42,0.28,3.47,7.30,4.80,1.62,6,4,8,94.97,3.00
1620.00,1680.00,587.00,z_rp5_to_rp4_1,415.00,2940.54,392,34.00,24.00,100.54,13,38.16,17,10.30,7.28,46.11,6.10,30.16,3.29,17.95,13.65,19,17,34,805.91,55.00
1620.00,1680.00,142.00,z_rp5_to_rp4_2,127.00,906.53,114,28.00,28.00,55.12,7,18.02,8,10.14,9.07,15.11,1.90,11.47,4.68,12.51,5.27,12,8,16,312.62,13.00
1680.00,1740.00,981.00,z_rp5_to_rp4_1,796.00,5218.12,709,38.00,27.00,126.31,17,50.61,23,8.68,7.04,65.40,8.73,46.53,1.77,28.45,20.93,21,16,38,1243.07,104.00
1680.00,1740.00,618.00,z_rp5_to_rp4_2,511.00,3571.52,478,59.00,37.00,80.04,11,33.79,15,15.45,12.78,53.55,7.13,26.04,1.58,32.60,11.67,11,5,19,698.17,33.00
1740.00,1800.00,750.00,z_rp5_to_rp4_1,672.00,4122.24,555,25.00,25.00,133.12,17,58.45,26,5.28,4.73,52.29,6.83,48.33,1.91,26.55,21.90,20,17,42,1304.52,133.00
1740.00,1800.00,728.00,z_rp5_to_rp4_2,688.00,4653.73,610,36.00,36.00,142.69,17,40.55,18,7.43,7.02,69.35,8.97,35.71,1.08,40.03,15.95,8,6,22,955.02,90.00
1800.00,1860.00,1141.00,z_rp5_to_rp4_1,917.00,6067.25,797,33.00,25.00,173.46,22,57.49,26,7.76,6.24,87.29,11.27,51.91,1.39,28.33,23.48,19,20,44,1396.30,136.00
1800.00,1860.00,874.00,z_rp5_to_rp4_2,505.00,3316.79,449,40.00,20.00,119.68,16,38.30,17,12.14,7.01,48.99,6.58,32.65,2.39,26.82,14.73,11,13,27,879.39,57.00
1860.00,1920.00,1313.00,z_rp5_to_rp4_1,1052.00,7032.07,945,34.00,28.00,128.61,16,56.34,26,8.47,6.79,87.04,11.35,54.02,1.03,35.17,24.30,14,16,38,1448.45,142.00
1860.00,1920.00,699.00,z_rp5_to_rp4_2,677.00,4120.13,554,28.00,28.00,144.45,18,42.81,19,5.29,5.13,55.91,7.33,38.39,1.42,36.79,17.25,11,8,25,1029.82,123.00
1920.00,1980.00,808.00,z_rp5_to_rp4_1,760.00,4498.33,613,22.00,22.00,131.20,17,56.34,26,4.67,4.39,58.08,7.65,49.36,1.68,27.63,22.40,20,18,42,1329.80,163.00
1920.00,1980.00,545.00,z_rp5_to_rp4_2,510.00,3084.72,423,16.00,16.00,86.31,11,40.55,18,5.14,4.81,40.64,5.37,36.02,1.98,31.84,16.22,9,12,26,969.24,98.00
1980.00,2040.00,1068.00,z_rp5_to_rp4_1,905.00,5485.15,740,31.00,31.00,180.29,23,58.43,26,5.59,4.74,71.53,9.28,51.73,1.28,30.71,23.35,17,15,41,1389.20,181.00
1980.00,2040.00,483.00,z_rp5_to_rp4_2,475.00,2804.27,384,27.00,27.00,110.04,15,36.05,16,4.78,4.70,43.59,5.83,31.18,1.85,32.68,13.95,8,7,22,835.08,99.00
2040.00,2100.00,1351.00,z_rp5_to_rp4_1,982.00,6990.72,915,34.00,29.00,195.65,24,60.42,27,11.16,8.12,94.32,12.20,52.79,1.26,29.32,23.87,18,17,44,1420.43,101.00
2040.00,2100.00,793.00,z_rp5_to_rp4_2,550.00,3373.69,473,28.00,22.00,111.66,15,38.30,17,8.71,6.04,52.37,7.20,35.22,1.74,32.93,15.82,10,9,25,946.52,77.00
2100.00,2160.00,1175.00,z_rp5_to_rp4_1,841.00,5279.99,720,31.00,20.00,167.68,22,59.26,27,7.30,5.22,62.02,8.22,51.91,1.47,30.52,23.62,14,16,41,1404.99,143.00
2100.00,2160.00,806.00,z_rp5_to_rp4_2,697.00,4523.35,616,21.00,19.00,113.11,15,42.25,19,8.86,7.66,58.94,7.87,38.65,1.52,38.30,17.30,8,7,24,1034.70,81.00
2160.00,2220.00,1017.00,z_rp5_to_rp4_1,880.00,6008.66,793,27.00,27.00,149.45,19,58.45,26,7.82,6.77,77.04,9.98,51.75,1.40,33.72,23.38,12,15,37,1393.03,117.00
2160.00,2220.00,924.00,z_rp5_to_rp4_2,774.00,5552.00,739,47.00,46.00,152.35,19,42.81,19,17.43,14.60,81.02,10.78,36.92,1.07,41.54,16.57,5,7,22,991.79,39.00
2220.00,2280.00,1102.00,z_rp5_to_rp4_1,1055.00,7419.82,975,37.00,37.00,164.99,21,58.60,26,9.11,8.72,97.68,12.65,54.17,1.04,37.34,24.35,14,12,36,1453.56,115.00
2220.00,2280.00,965.00,z_rp5_to_rp4_2,856.00,6225.81,827,38.00,38.00,132.67,18,42.81,20,22.98,20.38,97.08,12.90,37.95,0.81,43.40,16.97,7,5,22,1015.05,29.00
2280.00,2340.00,1097.00,z_rp5_to_rp4_1,832.00,5166.97,700,31.00,22.00,85.20,11,53.92,24,6.94,5.26,59.58,7.78,50.42,1.58,29.35,22.85,17,18,41,1358.69,146.00
2280.00,2340.00,594.00,z_rp5_to_rp4_2,463.00,2730.04,377,36.00,11.00,60.52,8,40.55,19,6.32,4.92,34.14,4.63,36.84,2.12,31.92,16.55,9,10,26,988.13,86.00
2340.00,2400.00,681.00,z_rp5_to_rp4_1,565.00,3495.71,463,21.00,14.00,86.99,10,51.66,23,5.04,4.18,48.09,6.17,46.31,2.22,24.41,21.08,20,21,43,1251.53,126.00
2340.00,2400.00,352.00,z_rp5_to_rp4_2,321.00,2247.70,271,15.00,13.00,97.77,10,36.05,16,5.68,5.18,36.18,4.25,27.32,3.16,21.59,12.42,10,15,26,739.76,53.00
2400.00,2460.00,1132.00,z_rp5_to_rp4_1,1057.00,7320.70,950,33.00,33.00,185.52,23,58.41,26,9.28,8.66,92.57,11.77,53.50,1.17,38.80,24.18,12,14,34,1439.42,111.00
2400.00,2460.00,399.00,z_rp5_to_rp4_2,389.00,2528.94,341,22.00,22.00,78.65,10,26.39,12,7.67,7.48,39.41,5.23,21.39,1.64,33.73,9.65,4,7,15,575.88,49.00
2460.00,2520.00,843.00,z_rp5_to_rp4_1,795.00,5257.68,701,44.00,44.00,178.15,24,60.28,27,7.14,6.74,83.97,11.00,50.19,1.76,29.37,22.68,20,13,40,1346.27,114.00
2460.00,2520.00,445.00,z_rp5_to_rp4_2,432.00,3156.82,399,39.00,39.00,84.81,10,31.54,14,12.03,11.68,48.14,5.98,23.49,2.31,30.76,10.50,9,4,17,629.00,33.00
2520.00,2580.00,1519.00,z_rp5_to_rp4_1,934.00,6150.35,819,51.00,30.00,185.53,25,60.68,27,9.61,5.91,77.78,10.25,52.70,1.25,30.73,23.87,15,18,42,1421.43,142.00
2520.00,2580.00,860.00,z_rp5_to_rp4_2,644.00,4507.49,602,42.00,33.00,130.06,17,38.30,17,15.93,11.93,68.57,9.08,32.51,1.57,34.95,14.52,9,5,22,868.85,42.00
2580.00,2640.00,738.00,z_rp5_to_rp4_1,672.00,3801.41,522,17.00,17.00,97.30,12,53.94,25,4.24,3.86,47.03,6.20,49.14,1.87,29.28,22.28,15,17,39,1326.02,163.00
2580.00,2640.00,895.00,z_rp5_to_rp4_2,599.00,4002.50,534,52.00,26.00,130.04,17,38.30,17,10.91,7.30,59.22,7.78,32.69,1.50,31.29,14.70,8,11,25,878.71,66.00
2640.00,2700.00,655.00,z_rp5_to_rp4_1,587.00,3193.17,442,14.00,11.00,52.61,7,50.93,23,3.81,3.41,33.35,4.37,46.66,1.99,28.25,21.23,16,19,38,1259.49,167.00
2640.00,2700.00,788.00,z_rp5_to_rp4_2,740.00,5148.79,685,41.00,41.00,127.11,17,40.55,18,12.51,11.75,82.57,10.87,36.44,1.03,41.08,16.37,8,6,22,978.81,55.00
2700.00,2760.00,630.00,z_rp5_to_rp4_1,626.00,4104.46,547,28.00,28.00,120.29,16,54.45,25,5.94,5.91,62.54,8.15,47.40,2.04,30.10,21.47,17,16,36,1273.94,109.00
2700.00,2760.00,656.00,z_rp5_to_rp4_2,648.00,4375.83,574,27.00,27.00,118.33,15,36.05,16,8.41,8.31,69.13,8.98,33.88,1.18,37.58,15.13,6,6,22,905.85,75.00
2760.00,2820.00,370.00,z_rp5_to_rp4_1,356.00,1019.62,164,7.00,7.00,30.82,4,49.58,23,1.86,1.79,11.04,1.67,45.20,2.42,25.60,20.60,19,19,39,1221.20,195.00
2760.00,2820.00,725.00,z_rp5_to_rp4_2,537.00,3693.64,497,41.00,36.00,117.59,16,37.40,17,13.18,9.76,58.74,7.83,29.62,1.98,29.40,13.37,7,11,23,796.84,40.00
2820.00,2880.00,813.00,z_rp5_to_rp4_1,799.00,5097.53,686,27.00,27.00,87.50,11,55.82,25,6.45,6.34,56.95,7.43,49.20,1.67,32.11,22.22,16,12,36,1320.67,124.00
2820.00,2880.00,786.00,z_rp5_to_rp4_2,724.00,5355.33,701,36.00,35.00,115.54,15,33.79,15,23.82,21.94,85.63,11.20,30.65,0.59,46.18,13.68,5,3,17,819.69,23.00
2880.00,2940.00,675.00,z_rp5_to_rp4_1,591.00,3692.35,501,23.00,23.00,115.40,15,54.09,25,5.62,4.92,51.23,6.78,46.70,2.08,25.21,21.18,18,18,42,1257.86,110.00
2880.00,2940.00,750.00,z_rp5_to_rp4_2,481.00,2953.48,405,29.00,16.00,88.78,12,33.79,16,8.43,5.40,42.26,5.65,30.64,1.94,32.17,13.82,8,10,22,823.99,76.00
2940.00,3000.00,848.00,z_rp5_to_rp4_1,704.00,4750.34,634,27.00,17.00,113.19,13,52.71,25,6.42,5.33,52.17,6.70,48.71,1.77,28.53,22.08,16,18,40,1312.45,126.00
2940.00,3000.00,538.00,z_rp5_to_rp4_2,459.00,2952.80,397,17.00,17.00,108.45,13,31.54,15,7.68,6.56,44.15,5.83,28.42,1.92,32.82,12.80,8,7,20,764.32,62.00
3000.00,3060.00,842.00,z_rp5_to_rp4_1,787.00,4963.42,665,22.00,22.00,110.08,14,55.34,25,5.17,4.83,55.02,7.22,51.08,1.57,30.42,23.13,18,15,40,1374.77,154.00
3000.00,3060.00,655.00,z_rp5_to_rp4_2,605.00,4286.13,568,31.00,31.00,117.78,15,33.79,15,12.60,11.63,65.03,8.53,30.87,1.17,36.24,13.88,8,6,21,830.71,44.00
3060.00,3120.00,1037.00,z_rp5_to_rp4_1,959.00,6505.97,861,35.00,35.00,134.54,17,58.45,27,6.73,6.23,69.25,8.87,51.85,1.19,31.86,23.43,15,15,40,1397.40,142.00
3060.00,3120.00,921.00,z_rp5_to_rp4_2,580.00,3910.63,529,36.00,21.00,115.07,15,33.79,15,12.62,7.95,53.98,7.22,30.84,1.06,34.60,13.78,7,8,22,825.48,62.00
3120.00,3180.00,1122.00,z_rp5_to_rp4_1,1024.00,6797.02,909,29.00,29.00,188.63,24,58.45,27,6.97,6.36,74.51,9.67,54.04,1.08,31.89,24.37,17,17,42,1453.74,149.00
3120.00,3180.00,662.00,z_rp5_to_rp4_2,574.00,3759.17,510,36.00,31.00,107.66,14,38.03,17,8.71,7.55,54.22,7.20,32.67,1.57,32.36,14.67,10,11,24,876.59,65.00
3180.00,3240.00,1580.00,z_rp5_to_rp4_1,1356.00,10663.37,1411,77.00,60.00,209.67,27,60.70,27,25.90,22.23,153.30,20.37,58.38,0.29,44.87,26.05,9,8,34,1558.70,43.00
3180.00,3240.00,542.00,z_rp5_to_rp4_2,519.00,3470.52,485,30.00,30.00,95.46,13,36.05,16,13.22,12.66,53.96,7.47,28.03,1.56,31.73,12.53,8,5,21,750.44,34.00
3240.00,3300.00,2454.00,z_rp5_to_rp4_1,1371.00,10300.24,1364,120.00,58.00,209.67,27,60.70,27,27.89,15.58,137.18,18.33,59.07,0.34,46.62,26.37,7,7,33,1578.83,70.00
3240.00,3300.00,1330.00,z_rp5_to_rp4_2,1036.00,7574.68,1026,86.00,60.00,155.22,21,49.57,22,57.83,45.04,126.24,17.10,41.16,0.41,48.30,18.30,6,1,22,1097.98,10.00
3300.00,3360.00,1164.00,z_rp5_to_rp4_1,979.00,6384.29,853,23.00,23.00,136.89,17,56.34,26,7.28,6.12,84.84,10.93,53.32,1.14,35.48,24.07,11,14,37,1435.52,140.00
3300.00,3360.00,2146.00,z_rp5_to_rp4_2,1075.00,7286.33,985,94.00,30.00,150.01,20,51.82,23,18.66,9.35,86.21,11.40,48.30,0.73,45.30,21.60,6,6,27,1292.89,98.00
3360.00,3420.00,998.00,z_rp5_to_rp4_1,820.00,5238.70,692,21.00,18.00,157.24,19,56.19,26,6.20,5.09,56.67,7.23,50.03,1.49,30.67,22.67,16,17,39,1348.18,150.00
3360.00,3420.00,1115.00,z_rp5_to_rp4_2,995.00,7260.68,952,50.00,39.00,162.29,20,49.57,22,17.70,15.79,105.47,13.77,44.29,0.77,39.91,19.82,7,10,28,1186.06,47.00
3420.00,3480.00,956.00,z_rp5_to_rp4_1,839.00,5765.20,755,39.00,39.00,185.12,24,60.14,27,8.46,7.42,83.94,10.80,48.55,1.62,30.97,21.90,15,12,37,1302.85,102.00
3420.00,3480.00,982.00,z_rp5_to_rp4_2,819.00,5560.42,741,34.00,34.00,143.52,19,46.37,21,10.67,8.90,80.85,10.70,43.11,1.18,42.09,19.27,7,4,25,1154.15,79.00
3480.00,3540.00,1189.00,z_rp5_to_rp4_1,764.00,4847.73,650,40.00,21.00,169.98,22,58.24,27,7.62,4.90,69.38,8.90,49.29,1.62,28.50,22.38,16,20,41,1330.43,140.00
3480.00,3540.00,1067.00,z_rp5_to_rp4_2,665.00,4637.85,622,35.00,22.00,121.44,16,45.06,21,17.78,11.08,72.11,9.62,38.82,1.67,32.48,17.45,7,13,28,1042.36,43.00
3540.00,3600.00,855.00,z_rp5_to_rp4_1,785.00,5350.44,707,39.00,39.00,169.13,21,56.34,25,8.55,7.85,75.89,9.80,47.76,1.83,29.38,21.60,17,14,38,1286.37,98.00
3540.00,3600.00,602.00,z_rp5_to_rp4_2,533.00,3387.65,462,31.00,31.00,116.17,15,36.05,17,7.82,6.92,53.71,7.20,32.63,1.61,34.86,14.63,7,7,22,874.96,71.00
3600.00,3660.00,1500.00,z_rp5_to_rp4_1,1249.00,8928.61,1176,55.00,55.00,221.86,28,62.80,28,11.54,9.61,133.28,17.33,58.23,0.58,45.27,26.07,9,8,33,1560.79,119.00
3600.00,3660.00,1195.00,z_rp5_to_rp4_2,975.00,7060.09,932,44.00,43.00,145.09,19,47.31,22,21.34,17.41,101.96,13.35,40.47,0.47,45.29,18.02,8,2,23,1080.32,43.00
3660.00,3720.00,1384.00,z_rp5_to_rp4_1,636.00,4474.80,579,60.00,31.00,155.26,20,55.92,25,14.12,6.49,66.97,8.55,47.27,2.06,26.33,21.47,16,16,41,1276.53,79.00
3660.00,3720.00,1147.00,z_rp5_to_rp4_2,766.00,4990.96,682,43.00,18.00,87.60,11,47.48,22,11.03,7.37,58.57,7.80,42.13,1.42,40.25,18.88,4,9,25,1129.60,90.00
3720.00,3780.00,702.00,z_rp5_to_rp4_1,631.00,3667.86,493,24.00,21.00,116.14,15,56.27,26,4.06,3.65,44.24,5.67,48.16,1.95,27.73,21.88,15,15,40,1302.43,159.00
3720.00,3780.00,691.00,z_rp5_to_rp4_2,648.00,4090.66,552,30.00,30.00,100.68,13,38.30,17,6.34,5.94,53.77,7.00,33.31,0.94,41.47,14.90,4,7,20,892.56,105.00
3780.00,3840.00,1615.00,z_rp5_to_rp4_1,1432.00,11393.03,1477,81.00,60.00,221.86,28,62.80,28,24.47,21.70,173.83,22.43,61.22,0.25,50.30,27.35,7,6,32,1639.17,52.00
