interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
4380.00,4440.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,2.44,1,0.00,0.00,0.00,0.00,0.45,9.24,1.50,0.18,1,1,1,10.90,0.00
4440.00,4500.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,12.30,5,0.00,0.00,0.00,0.00,9.47,10.27,2.06,4.13,12,11,16,236.62,0.00
4440.00,4500.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,14.76,6,0.00,0.00,0.00,0.00,10.32,9.45,2.54,4.55,12,12,17,259.06,0.00
4500.00,4560.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,14.76,7,0.00,0.00,0.00,0.00,9.31,9.81,2.40,4.13,10,13,15,234.81,0.00
4560.00,4620.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,14.76,6,0.00,0.00,0.00,0.00,10.17,10.03,2.65,4.45,13,12,15,254.15,0.00
4620.00,4680.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,17.22,8,0.00,0.00,0.00,0.00,11.46,10.14,2.66,5.02,14,13,17,286.24,0.00
4680.00,4740.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,19.24,8,0.00,0.00,0.00,0.00,10.68,9.37,3.74,4.70,11,13,15,268.26,0.00
4740.00,4800.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4800.00,4860.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,12.74,6,0.00,0.00,0.00,0.00,9.32,9.94,2.39,4.12,12,11,14,234.89,0.00
4800.00,4860.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4860.00,4920.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,14.76,6,0.00,0.00,0.00,0.00,10.67,9.62,2.72,4.67,13,12,16,267.79,0.00
4860.00,4920.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4920.00,4980.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,14.76,7,0.00,0.00,0.00,0.00,10.19,10.20,2.61,4.53,12,13,16,256.74,0.00
4920.00,4980.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4980.00,5040.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,15.47,7,0.00,0.00,0.00,0.00,11.91,9.79,2.74,5.30,13,13,16,299.11,0.00
4980.00,5040.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5040.00,5100.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,10.50,5,0.00,0.00,0.00,0.00,7.81,9.81,2.63,3.47,10,10,13,196.96,0.00
5040.00,5100.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5100.00,5160.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,16.80,7,0.00,0.00,0.00,0.00,11.40,10.00,3.27,4.98,13,13,16,285.66,0.00
5100.00,5160.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5160.00,5220.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,13.94,6,0.00,0.00,0.00,0.00,8.53,10.39,1.95,3.78,12,10,15,213.06,0.00
5160.00,5220.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5220.00,5280.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,12.30,5,0.00,0.00,0.00,0.00,2.46,10.28,1.75,1.13,1,6,6,64.66,0.00
5220.00,5280.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_ach1_mgp_to_rp1_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_ach1_mgp_to_rp1_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
